Unnamed: 0,event_id,match_id,match_period,minute,second,match_timestamp,video_timestamp,primary_type,secondary_types,location_x,location_y,team_id,team_name,team_formation,opponent_team_id,opponent_team_name,opponent_team_formation,player_id,player_name,player_position,pass_accurate,pass_angle,pass_length,recipient_id,recipient_name,recipient_position,end_location_x,end_location_y,shot_body_part,is_goal,on_target,goal_zone,xg,post_shot_xg,goalkeeper_action_id,goalkeeper,opponent_id_ground_duel,opponent_name_ground_duel,opponent_position_ground_duel,duel_type_ground_duel,kept_possession_ground_duel,progressed_with_ball_ground_duel,stopped_progress_ground_duel,recovered_possession_ground_duel,take_on_ground_duel,side_ground_duel,related_duel_id_ground_duel,opponent_id_aerial_duel,opponent_name_aerial_duel,opponent_position_aerial_duel,opponent_height_aerial_duel,first_touch_aerial_duel,height_aerial_duel,related_duel_id_aerial_duel,yellow_card,red_card,infraction_type,opponent_id_infraction,opponent_name_infraction,opponent_position_infraction,carry_progression,end_location_x_carry,end_location_y_carry,possession_id,possession_duration,possession_types,events_number,event_index,start_location_x,start_location_y,end_location_x_possession,end_location_y_possession,team_id_possession,team_name_possession,team_formation_possession,with_shot,with_shot_on_goal,with_goal,flank,xg_possession,back_pass,short_or_medium_pass,lateral_pass,forward_pass,progressive_pass,loose_ball_duel,carry,long_pass,pass_to_final_third,opportunity,head_pass,recovery,under_pressure,ball_out,loss,hand_pass,foul_suffered,ground_duel,linkup_play,offensive_duel,defensive_duel,foul,dribble,aerial_duel,counterpressing_recovery,pass,deep_completion,touch_in_box,interception,sliding_tackle,progressive_run,smart_pass,cross,deep_completed_cross,pass_to_penalty_area,second_assist,assist,key_pass,shot_assist,goal,conceded_goal,dribbled_past_attempt,shot_after_throw_in,shot_block,free_kick_cross,save,save_with_reflex,shot_after_corner,cross_blocked,through_pass,free_kick_shot,shot,head_shot,whistle,shot_after_free_kick,acceleration,penalty_foul,penalty_goal,penalty_conceded_goal,third_assist,penalty_save,normal_pass,accurate,not_accurate
171330,1827937358,5476341,2H,45,5,00:45:05.272,2715.272058,pass,short_or_medium_pass,33,38,3166,Bologna,4-2-3-1,3162,Lazio,4-3-3,49991,R. Freuler,LDMF,True,-132.0,12.0,542200.0,R. Calafiori,LCB,26.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1827937354.0,23.756769,['attack'],10.0,2.0,50.0,50.0,89.0,38.0,3166.0,Bologna,4-2-3-1,True,True,True,left,0.1775,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1342,1723219607,5476240,2H,67,46,01:07:46.723,4311.723521,pass,"lateral_pass, short_or_medium_pass",65,33,3166,Bologna,4-1-4-1,3157,Milan,4-3-3,471029,M. Aebischer,DMF,True,92.0,27.0,523944.0,S. Beukema,RCB,64.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1723219586.0,69.592607,"['attack', 'transition_low']",27.0,15.0,13.0,33.0,94.0,45.0,3166.0,Bologna,4-1-4-1,False,False,False,left,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
135201,1806298283,5476320,1H,18,23,00:18:23.349,1104.349269,pass,"forward_pass, long_pass, recovery, counterpressing_recovery",24,16,3172,Atalanta,3-4-3,3193,Genoa,3-5-2,498456,Éderson,LCMF,True,27.0,18.0,347024.0,G. Scamacca,CF,39.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1806298283.0,49.750136,['attack'],25.0,0.0,24.0,16.0,100.0,37.0,3172.0,Atalanta,3-4-3,False,False,False,right,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
289064,1884577144,5476411,1H,25,41,00:25:41.379,1542.379247,pass,short_or_medium_pass,40,84,3178,Empoli,4-3-3,3173,Cagliari,4-3-1-2,241566,V. Kovalenko,RCMF3,True,69.0,8.0,509361.0,N. Cambiaghi,LWF,43.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1884578567.0,8.734307,[],10.0,5.0,42.0,87.0,70.0,94.0,3178.0,Empoli,4-3-3,,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
338276,1976589381,5476441,1H,14,48,00:14:48.632,889.632897,pass,"back_pass, short_or_medium_pass",88,81,3236,Monza,3-4-2-1,3178,Empoli,5-4-1,272893,M. Pessina,LCMF,True,135.0,13.0,422555.0,A. Colpani,AMF,79.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1976589377.0,25.943403,"['attack', 'throw_in']",14.0,4.0,68.0,100.0,92.0,0.0,3236.0,Monza,3-4-2-1,False,False,False,left,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
274893,1877318059,5476402,2H,62,17,01:02:17.366,3935.366486,pass,"lateral_pass, short_or_medium_pass",62,68,3159,Juventus,3-5-2,3254,Frosinone,5-4-1,472395,H. Nicolussi,DMF,True,81.0,19.0,642496.0,F. Gatti,RCB3,65.0,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1877318057.0,24.63474,"['attack', 'throw_in']",11.0,2.0,66.0,100.0,91.0,44.0,3159.0,Juventus,3-5-2,True,True,False,center,0.1876,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
301042,1884563413,5476418,2H,78,2,01:18:02.324,4945.324571,pass,"back_pass, short_or_medium_pass",66,11,3163,Udinese,3-5-2,3166,Bologna,4-3-3,485094,João Ferreira,RCB3,True,151.0,13.0,215917.0,H. Kamara,LWB,55.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1884563397.0,51.42854,"['attack', 'transition_low']",25.0,8.0,26.0,60.0,59.0,88.0,3163.0,Udinese,3-5-2,False,False,False,right,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
113230,1789812572,5476307,1H,0,21,00:00:21.635,22.635368,pass,"forward_pass, progressive_pass, short_or_medium_pass",35,74,3315,Sassuolo,4-2-3-1,3236,Monza,3-4-3,364637,M. Erlić,RCB,True,-17.0,28.0,405608.0,A. Pinamonti,CF,61.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1789812561.0,40.6619095,[],19.0,7.0,50.0,50.0,68.0,45.0,3315.0,Sassuolo,4-2-3-1,,,,,,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
297191,1881961216,5476416,1H,38,53,00:38:53.013,2334.013524,pass,"lateral_pass, short_or_medium_pass",24,19,3315,Sassuolo,4-2-3-1,3157,Milan,4-3-3,22270,G. Ferrari,LCB,True,92.0,37.0,364637.0,M. Erlić,RCB,23.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1881961215.0,50.279962,"['attack', 'throw_in']",25.0,1.0,27.0,0.0,74.0,52.0,3315.0,Sassuolo,4-2-3-1,True,True,False,left,0.0249,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
401898,2098590260,5476478,2H,47,52,00:47:52.973,3121.973193,pass,"forward_pass, pass_to_final_third, progressive_pass, short_or_medium_pass",57,93,3178,Empoli,5-4-1,3192,Salernitana,3-4-2-1,300374,E. Gyasi,RB5,True,0.0,21.0,483254.0,S. Żurkowski,RW,77.0,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2098590240.0,26.4324395,['transition_medium'],12.0,10.0,52.0,88.0,78.0,73.0,3178.0,Empoli,5-4-1,,,,,,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
393850,2088962906,5476473,2H,74,0,01:14:00.074,4588.074444,pass,"deep_completion, lateral_pass, pass_to_penalty_area, short_or_medium_pass",84,17,3193,Genoa,3-4-1-2,3172,Atalanta,5-4-1,551694,M. Retegui,CF,True,86.0,14.0,0.0,,,85.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2088962905.0,7.857451,['attack'],7.0,2.0,75.0,9.0,100.0,34.0,3193.0,Genoa,3-4-1-2,False,False,False,center,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
194625,1833400247,5476355,1H,31,17,00:31:17.331,1878.331713,pass,"pass_to_final_third, short_or_medium_pass",61,95,3168,Lecce,4-1-4-1,3157,Milan,4-2-3-1,615072,V. Gendrey,RB,True,-53.0,10.0,441800.0,Gabriel Strefezza,RW,67.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1833400205.0,43.145349,['transition_medium'],22.0,16.0,54.0,27.0,90.0,87.0,3168.0,Lecce,4-1-4-1,,,,,,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
254813,1874330863,5476390,2H,55,32,00:55:32.692,3529.692145,pass,"lateral_pass, linkup_play, short_or_medium_pass, under_pressure",54,50,3192,Salernitana,4-1-4-1,3172,Atalanta,3-4-1-2,515713,B. Dia,CF,True,-95.0,32.0,295890.0,P. Mazzocchi,LB,51.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1874330858.0,45.0736975,"['set_piece_attack', 'free_kick']",24.0,3.0,44.0,93.0,41.0,100.0,3192.0,Salernitana,4-1-4-1,,,,,,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
174858,1829898007,5476343,2H,51,17,00:51:17.113,3273.11376,pass,"forward_pass, pass_to_penalty_area, short_or_medium_pass",75,34,3159,Juventus,5-3-2,3176,Fiorentina,4-2-3-1,447804,F. Chiesa,CF,True,-42.0,14.0,127796.0,F. Kostić,LB5,85.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1829897992.0,22.388738,"['set_piece_attack', 'attack', 'free_kick']",16.0,11.0,0.0,38.0,90.0,24.0,3159.0,Juventus,5-3-2,False,False,False,left,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
424705,2106034915,5476492,1H,8,26,00:08:26.529,507.529059,pass,"back_pass, short_or_medium_pass",96,7,3176,Fiorentina,4-2-3-1,3162,Lazio,4-1-4-1,523085,R. Sottil,LAMF,True,157.0,13.0,21842.0,C. Biraghi,LB,85.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2106034865.0,90.4605365,"['attack', 'transition_medium']",40.0,37.0,36.0,93.0,97.0,55.0,3176.0,Fiorentina,4-2-3-1,False,False,False,left,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
424736,2106035091,5476492,1H,10,21,00:10:21.561,622.561807,pass,"lateral_pass, short_or_medium_pass, under_pressure",3,49,3162,Lazio,4-1-4-1,3176,Fiorentina,4-2-3-1,251187,I. Provedel,GK,True,70.0,31.0,226200.0,M. Lazzari,RB,13.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2106035080.0,66.286894,"['set_piece_attack', 'free_kick']",31.0,4.0,0.0,49.0,42.0,68.0,3162.0,Lazio,4-1-4-1,,,,,,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
60225,1764770626,5476275,2H,80,58,01:20:58.642,4987.642537,pass,"lateral_pass, short_or_medium_pass",67,58,3162,Lazio,4-1-4-1,3159,Juventus,3-5-2,485151,N. Casale,RCB,True,63.0,15.0,3360.0,Pedro,RW,73.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1764770612.0,71.7825205,['attack'],32.0,13.0,38.0,25.0,66.0,59.0,3162.0,Lazio,4-1-4-1,False,False,False,center,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
124742,1790030566,5476314,1H,14,51,00:14:51.004,892.004888,pass,"back_pass, short_or_medium_pass",10,87,3161,Internazionale,3-5-2,3166,Bologna,4-2-3-1,330003,D. Dumfries,RWB,True,-159.0,8.0,20635.0,F. Acerbi,CB,3.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1790030563.0,9.1513505,['transition_low'],4.0,2.0,8.0,70.0,37.0,83.0,3161.0,Internazionale,3-5-2,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
9236,1729533231,5476245,2H,45,49,00:45:49.123,2830.123781,pass,short_or_medium_pass,39,2,3162,Lazio,4-3-3,3168,Lecce,4-2-3-1,228928,A. Marušić,LB,True,84.0,9.0,256478.0,D. Cataldi,DMF,40.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1729533216.0,33.849372,['transition_medium'],19.0,4.0,37.0,5.0,59.0,13.0,3162.0,Lazio,4-3-3,,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
460846,2146216653,5476515,1H,12,20,00:12:20.963,741.963612,pass,short_or_medium_pass,53,85,3162,Lazio,4-3-3,3163,Udinese,3-5-2,226200,M. Lazzari,RB,True,51.0,6.0,40806.0,Felipe Anderson,RWF,57.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2146216650.0,31.7268545,"['attack', 'transition_low']",15.0,2.0,23.0,40.0,93.0,87.0,3162.0,Lazio,4-3-3,False,False,False,right,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
73116,1768202320,5476283,1H,41,39,00:41:39.975,2500.975184,pass,"pass_to_final_third, short_or_medium_pass",66,39,3162,Lazio,4-3-3,3236,Monza,3-4-2-1,4792,Patric,RCB,True,-59.0,6.0,428012.0,M. Guendouzi,RCMF3,69.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1768202300.0,28.5278125,"['attack', 'transition_high']",11.0,7.0,75.0,29.0,73.0,33.0,3162.0,Lazio,4-3-3,False,False,False,left,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
329548,1954002417,5476436,1H,7,52,00:07:52.487,473.487317,pass,"forward_pass, short_or_medium_pass",14,82,3157,Milan,4-2-3-1,3158,Roma,3-5-2,472194,Y. Adli,RDMF,True,-36.0,9.0,520698.0,T. Reijnders,LDMF,21.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1954002415.0,81.076738,"['attack', 'transition_low']",31.0,2.0,13.0,73.0,97.0,40.0,3157.0,Milan,4-2-3-1,False,False,False,center,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
453349,2130903892,5476510,2H,53,31,00:53:31.644,3286.644232,pass,"forward_pass, long_pass, pass_to_final_third, progressive_pass",49,86,3166,Bologna,4-3-3,3161,Internazionale,3-5-2,471029,M. Aebischer,RCMF3,True,3.0,19.0,399569.0,J. Odgaard,RWF,67.0,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2130903877.0,23.804903,"['attack', 'throw_in']",16.0,14.0,80.0,100.0,67.0,87.0,3166.0,Bologna,4-3-3,False,False,False,right,0.0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
494586,2140028791,5476539,1H,16,2,00:16:02.149,963.149271,pass,"forward_pass, short_or_medium_pass",27,66,3185,Torino,3-4-1-2,3236,Monza,5-4-1,28230,A. Tamèze,RCB3,True,35.0,12.0,284476.0,N. Vlašić,AMF,36.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2140028787.0,51.001759,['throw_in'],20.0,3.0,50.0,0.0,44.0,10.0,3185.0,Torino,3-4-1-2,,,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
420848,2097100205,5476489,2H,66,0,01:06:00.738,4193.738615,pass,"lateral_pass, short_or_medium_pass",29,74,3159,Juventus,4-1-4-1,3194,Hellas Verona,4-4-2,134427,D. Rugani,RCB,True,-77.0,27.0,70083.0,Danilo,LCB,34.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2097100203.0,28.2581665,"['set_piece_attack', 'attack', 'free_kick']",12.0,2.0,9.0,65.0,93.0,16.0,3159.0,Juventus,4-1-4-1,False,False,False,left,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
43280,1742586830,5476265,1H,40,23,00:40:23.590,2424.590001,pass,"lateral_pass, pass_to_final_third, short_or_medium_pass",65,25,3162,Lazio,4-3-3,3187,Napoli,4-3-3,3484,Luis Alberto,LCMF3,True,72.0,12.0,256478.0,D. Cataldi,DMF,69.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1742586814.0,36.705579,"['set_piece_attack', 'attack', 'free_kick']",16.0,9.0,0.0,39.0,83.0,81.0,3162.0,Lazio,4-3-3,False,False,False,right,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
366104,2019659223,5476457,2H,50,16,00:50:16.873,3169.873325,pass,"lateral_pass, short_or_medium_pass",12,40,3236,Monza,3-4-1-2,3315,Sassuolo,3-5-2,3647,Pablo Marí,CB,True,-53.0,26.0,20704.0,L. Caldirola,LCB3,27.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2019659213.0,40.4148715,['transition_low'],19.0,12.0,2.0,85.0,44.0,18.0,3236.0,Monza,3-4-1-2,,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
331968,1937458221,5476437,1H,48,30,00:48:30.289,2911.289002,pass,"lateral_pass, short_or_medium_pass",53,86,3236,Monza,5-4-1,3161,Internazionale,3-5-2,21094,D. D'Ambrosio,RCB3,True,-86.0,14.0,638744.0,W. Bondo,RCMF,54.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1937458200.0,67.210631,"['attack', 'transition_high']",26.0,14.0,68.0,10.0,58.0,51.0,3236.0,Monza,5-4-1,False,False,False,right,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
95989,1773520271,5476296,2H,96,3,01:36:03.863,5958.863785,pass,"recovery, short_or_medium_pass",67,94,3162,Lazio,4-3-3,3185,Torino,3-4-1-2,428012,M. Guendouzi,RCMF3,True,-58.0,9.0,475110.0,G. Isaksen,RWF,71.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1773520271.0,19.046218,"['attack', 'transition_high']",11.0,0.0,67.0,94.0,94.0,27.0,3162.0,Lazio,4-3-3,False,False,False,left,0.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
36671,1741176426,5476261,2H,48,34,00:48:34.320,3041.320131,pass,"forward_pass, pass_to_final_third, progressive_pass, short_or_medium_pass",53,31,3166,Bologna,4-3-3,3173,Cagliari,5-3-2,471029,M. Aebischer,DMF,True,9.0,18.0,426473.0,J. Karlsson,LWF,70.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1741176415.0,75.528332,"['attack', 'transition_medium']",34.0,10.0,33.0,77.0,95.0,26.0,3166.0,Bologna,4-3-3,False,False,False,left,0.0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
192649,1835171246,5476354,1H,10,24,00:10:24.792,625.792586,pass,"lateral_pass, short_or_medium_pass",41,82,3158,Roma,3-5-2,3162,Lazio,4-3-3,346913,G. Mancini,RCB3,True,-72.0,15.0,20404.0,B. Cristante,RCMF3,46.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1835171218.0,54.714604,['attack'],27.0,19.0,14.0,47.0,86.0,66.0,3158.0,Roma,3-5-2,True,False,False,right,0.0508,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
92326,1770709024,5476294,2H,77,33,01:17:33.605,4913.605956,pass,"deep_completion, lateral_pass, short_or_medium_pass",79,66,3161,Internazionale,3-5-2,3315,Sassuolo,4-2-3-1,3361,A. Sánchez,CF,True,-81.0,12.0,286223.0,N. Barella,LCMF3,81.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1770708981.0,36.2082395,"['attack', 'throw_in']",14.0,9.0,32.0,0.0,72.0,56.0,3161.0,Internazionale,3-5-2,False,False,False,center,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
136571,1806299843,5476320,2H,96,47,01:36:47.163,5813.163148,pass,"back_pass, short_or_medium_pass",53,57,3193,Genoa,3-5-2,3172,Atalanta,3-4-3,216568,A. Gudmundsson,LCMF3,True,172.0,14.0,351004.0,A. Vogliacco,RCB3,40.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1806299841.0,32.583612,['attack'],15.0,2.0,51.0,50.0,88.0,57.0,3193.0,Genoa,3-5-2,False,False,False,left,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
277931,1878231476,5476404,2H,45,10,00:45:10.003,2788.003284,pass,"forward_pass, head_pass, short_or_medium_pass",26,75,3176,Fiorentina,4-2-3-1,3236,Monza,5-4-1,424241,N. Milenković,RCB,True,14.0,16.0,265172.0,A. Barák,AMF,41.0,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1878231475.0,9.568142,[],8.0,1.0,30.0,76.0,68.0,100.0,3176.0,Fiorentina,4-2-3-1,,,,,,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
