Unnamed: 0,event_id,match_id,match_period,minute,second,match_timestamp,video_timestamp,primary_type,secondary_types,location_x,location_y,team_id,team_name,team_formation,opponent_team_id,opponent_team_name,opponent_team_formation,player_id,player_name,player_position,pass_accurate,pass_angle,pass_length,recipient_id,recipient_name,recipient_position,end_location_x,end_location_y,shot_body_part,is_goal,on_target,goal_zone,xg,post_shot_xg,goalkeeper_action_id,goalkeeper,opponent_id_ground_duel,opponent_name_ground_duel,opponent_position_ground_duel,duel_type_ground_duel,kept_possession_ground_duel,progressed_with_ball_ground_duel,stopped_progress_ground_duel,recovered_possession_ground_duel,take_on_ground_duel,side_ground_duel,related_duel_id_ground_duel,opponent_id_aerial_duel,opponent_name_aerial_duel,opponent_position_aerial_duel,opponent_height_aerial_duel,first_touch_aerial_duel,height_aerial_duel,related_duel_id_aerial_duel,yellow_card,red_card,infraction_type,opponent_id_infraction,opponent_name_infraction,opponent_position_infraction,carry_progression,end_location_x_carry,end_location_y_carry,possession_id,possession_duration,possession_types,events_number,event_index,start_location_x,start_location_y,end_location_x_possession,end_location_y_possession,team_id_possession,team_name_possession,team_formation_possession,with_shot,with_shot_on_goal,with_goal,flank,xg_possession,back_pass,short_or_medium_pass,lateral_pass,forward_pass,progressive_pass,loose_ball_duel,carry,long_pass,pass_to_final_third,opportunity,head_pass,recovery,under_pressure,ball_out,loss,hand_pass,foul_suffered,ground_duel,linkup_play,offensive_duel,defensive_duel,foul,dribble,aerial_duel,counterpressing_recovery,pass,deep_completion,touch_in_box,interception,sliding_tackle,progressive_run,smart_pass,cross,deep_completed_cross,pass_to_penalty_area,second_assist,assist,key_pass,shot_assist,goal,conceded_goal,dribbled_past_attempt,shot_after_throw_in,shot_block,free_kick_cross,save,save_with_reflex,shot_after_corner,cross_blocked,through_pass,free_kick_shot,shot,head_shot,whistle,shot_after_free_kick,acceleration,penalty_foul,penalty_goal,penalty_conceded_goal,third_assist,penalty_save,flank_right,flank_left,flank_center,accurate,not_accurate
114865,1789814554,5476307,2H,92,48,01:32:48.284,5653.284798,pass,"cross, lateral_pass, long_pass",91,14,3315,Sassuolo,4-1-4-1,3236,Monza,3-4-3,134174,Samu Castillejo,RCMF,True,90.0,52.0,405065.0,N. Bajrami,LCMF,91.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1789814544.0,30.977742,"['set_piece_attack', 'attack', 'free_kick']",11.0,6.0,56.0,32.0,100.0,77.0,3315.0,Sassuolo,4-1-4-1,False,False,False,center,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
400358,2092409519,5476477,2H,60,51,01:00:51.283,3922.283976,pass,"cross, forward_pass, loss",73,21,3161,Internazionale,3-5-2,3158,Roma,3-5-2,405597,A. Bastoni,LCB3,True,45.0,4.0,405597.0,A. Bastoni,LCB3,76.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2092410052.0,38.11797,"['attack', 'throw_in']",14.0,10.0,57.0,0.0,97.0,50.0,3161.0,Internazionale,3-5-2,False,False,False,left,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
274004,1877317136,5476402,1H,10,6,00:10:06.509,607.509483,pass,"cross, deep_completed_cross, lateral_pass, pass_to_penalty_area, progressive_pass",85,88,3159,Juventus,3-5-2,3254,Frosinone,5-4-1,209117,A. Rabiot,LCMF3,True,-72.0,28.0,99452.0,A. Milik,SS,93.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1877317119.0,25.600412,"['attack', 'throw_in']",16.0,9.0,80.0,100.0,97.0,61.0,3159.0,Juventus,3-5-2,False,False,False,right,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
65266,1762928021,5476278,2H,78,43,01:18:43.531,4910.531582,pass,"cross, lateral_pass, loss, pass_to_penalty_area",90,82,3192,Salernitana,3-4-1-2,3185,Torino,3-4-2-1,20556,A. Candreva,RCMF,False,-74.0,18.0,491451.0,A. Buongiorno,CB,95.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1762928007.0,26.573551,"['attack', 'throw_in']",13.0,12.0,75.0,100.0,95.0,57.0,3192.0,Salernitana,3-4-1-2,False,False,False,right,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
420032,2097099129,5476489,1H,20,51,00:20:51.193,1252.193579,pass,"cross, cross_blocked",92,10,3194,Hellas Verona,4-4-2,3159,Juventus,3-5-2,615121,J. Cabal,LB,False,-176.0,97.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2097099101.0,38.41671,"['attack', 'transition_medium']",21.0,19.0,48.0,42.0,95.0,16.0,3194.0,Hellas Verona,4-4-2,False,False,False,left,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
437680,2099810710,5476499,2H,81,25,01:21:25.899,5019.899837,pass,"cross, lateral_pass, loss, pass_to_penalty_area",96,11,3315,Sassuolo,4-2-3-1,3178,Empoli,4-1-4-1,405065,N. Bajrami,LAMF,False,103.0,21.0,496427.0,S. Walukiewicz,RCB,91.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2099810707.0,16.689807,['attack'],10.0,4.0,37.0,72.0,90.0,39.0,3315.0,Sassuolo,4-2-3-1,False,False,False,left,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
444076,2114890009,5476503,2H,59,14,00:59:14.450,3768.450185,pass,"cross, deep_completed_cross, lateral_pass, pass_to_penalty_area, progressive_pass",95,87,3161,Internazionale,3-5-2,3193,Genoa,3-5-2,372255,L. Martínez,CF,True,-85.0,21.0,340646.0,B. Pavard,RCB3,97.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2114889999.0,15.746656,"['corner', 'set_piece_attack', 'attack']",11.0,8.0,100.0,0.0,97.0,56.0,3161.0,Internazionale,3-5-2,False,False,False,right,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
454579,2119587292,5476511,1H,26,48,00:26:48.359,1609.359051,pass,"cross, cross_blocked, touch_in_box",85,77,3192,Salernitana,4-3-1-2,3173,Cagliari,4-4-1-1,586584,L. Tchaouna,SS,False,45.0,22.0,0.0,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2119587261.0,41.4084685,"['attack', 'throw_in']",24.0,16.0,42.0,100.0,100.0,19.0,3192.0,Salernitana,4-3-1-2,False,False,False,right,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
395490,2087628439,5476474,2H,71,14,01:11:14.134,4425.134818,pass,"cross, deep_completed_cross, lateral_pass, pass_to_penalty_area, progressive_pass",74,11,3159,Juventus,4-1-4-1,3163,Udinese,5-3-2,70084,Alex Sandro,LB,True,62.0,36.0,209117.0,A. Rabiot,RCMF,90.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2087628430.0,30.939098,"['attack', 'throw_in']",12.0,8.0,22.0,100.0,89.0,67.0,3159.0,Juventus,4-1-4-1,False,False,False,left,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
426799,2100199123,5476493,1H,24,15,00:24:15.974,1456.97452,pass,"cross, deep_completed_cross, key_pass, lateral_pass, pass_to_penalty_area, progressive_pass, shot_assist",81,82,3163,Udinese,5-3-2,3193,Genoa,3-5-2,333212,S. Lovrič,RCMF3,True,-63.0,30.0,562387.0,L. Lucca,CF,94.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2100199122.0,3.1926095,['attack'],6.0,1.0,85.0,75.0,94.0,43.0,3163.0,Udinese,5-3-2,True,False,False,right,0.2588,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
453339,2130903881,5476510,2H,53,17,00:53:17.336,3272.336462,pass,"cross, cross_blocked, touch_in_box",87,78,3166,Bologna,4-3-3,3161,Internazionale,3-5-2,399569,J. Odgaard,RWF,False,-150.0,106.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2130903877.0,23.804903,"['attack', 'throw_in']",16.0,4.0,80.0,100.0,67.0,87.0,3166.0,Bologna,4-3-3,False,False,False,right,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
475821,2137319321,5476525,1H,3,8,00:03:08.073,189.073901,pass,"cross, lateral_pass, loss, touch_in_box",88,79,3173,Cagliari,4-4-2,3236,Monza,4-2-3-1,299618,N. Nández,RW,False,-72.0,23.0,22883.0,A. Izzo,RCB,94.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2137319314.0,5.1186205,"['attack', 'transition_high']",3.0,2.0,67.0,65.0,94.0,47.0,3173.0,Cagliari,4-4-2,False,False,False,right,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
441264,2114316163,5476501,2H,88,57,01:28:57.334,5590.334801,pass,"cross, cross_blocked",94,2,3178,Empoli,4-3-2-1,3173,Cagliari,5-4-1,388398,G. Pezzella,LB,False,-179.0,99.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2114316158.0,8.429539,"['attack', 'throw_in']",5.0,4.0,74.0,0.0,94.0,10.0,3178.0,Empoli,4-3-2-1,False,False,False,left,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
150598,1809599788,5476329,2H,45,41,00:45:41.182,2942.182172,pass,"cross, lateral_pass, loss, pass_to_penalty_area",93,12,3194,Hellas Verona,3-4-2-1,3187,Napoli,4-3-3,660734,J. Doig,LWB,False,87.0,34.0,22107.0,Mário Rui,LB,95.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1809599783.0,8.864798,"['attack', 'throw_in']",6.0,5.0,65.0,0.0,95.0,62.0,3194.0,Hellas Verona,3-4-2-1,False,False,False,left,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
118146,1791272875,5476310,1H,6,58,00:06:58.465,419.465278,pass,"cross, loss, touch_in_box",98,70,3158,Roma,3-5-2,3173,Cagliari,3-5-1-1,86195,L. Paredes,DMF,False,-114.0,9.0,302233.0,P. Hatzidiakos,RCB3,94.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1791272871.0,5.975461,"['corner', 'set_piece_attack', 'attack']",3.0,2.0,100.0,100.0,98.0,62.0,3158.0,Roma,3-5-2,False,False,False,right,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
173455,1842386517,5476342,2H,66,18,01:06:18.446,4062.446346,pass,"cross, lateral_pass, loss, pass_to_penalty_area",75,19,3173,Cagliari,4-4-2,3193,Genoa,3-5-2,222964,T. Augello,LB,False,66.0,34.0,511944.0,J. Vásquez,LCB3,89.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1842386502.0,30.680125,"['counterattack', 'attack']",14.0,3.0,24.0,59.0,94.0,74.0,3173.0,Cagliari,4-4-2,False,False,False,left,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
458122,2129144745,5476513,2H,55,19,00:55:19.307,3549.307905,pass,"cross, lateral_pass, loss, pass_to_penalty_area",77,70,3193,Genoa,4-1-4-1,3236,Monza,4-2-3-1,215869,M. Bani,RCB,False,-53.0,26.0,22575.0,M. Đurić,CF,92.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2129144742.0,5.8457855,"['set_piece_attack', 'attack', 'free_kick', 'free_kick_cross']",4.0,3.0,76.0,11.0,92.0,39.0,3193.0,Genoa,4-1-4-1,False,False,False,right,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
59231,1764769243,5476275,1H,27,24,00:27:24.636,1645.636946,pass,"cross, cross_blocked, touch_in_box",93,23,3162,Lazio,4-1-4-1,3159,Juventus,3-5-2,246633,M. Zaccagni,LW,False,82.0,53.0,0.0,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1764769223.0,30.16063,['attack'],17.0,15.0,49.0,49.0,94.0,25.0,3162.0,Lazio,4-1-4-1,False,False,False,left,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
394879,2087627800,5476474,1H,40,39,00:40:39.287,2440.287859,pass,"cross, deep_completed_cross, lateral_pass, pass_to_penalty_area, progressive_pass",74,83,3159,Juventus,3-5-2,3163,Udinese,5-3-2,286226,M. Locatelli,DMF,True,-54.0,29.0,447804.0,F. Chiesa,CF,90.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2087627794.0,10.505383,"['attack', 'throw_in']",10.0,3.0,76.0,100.0,83.0,39.0,3159.0,Juventus,3-5-2,True,False,False,right,0.0498,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
132947,1794259597,5476318,2H,94,53,01:34:53.427,5768.427231,pass,"cross, deep_completed_cross, lateral_pass, pass_to_penalty_area, progressive_pass",82,88,3236,Monza,3-4-2-1,3192,Salernitana,3-4-2-1,21077,A. Gómez,AMF,True,-67.0,39.0,21094.0,D. D'Ambrosio,RCB3,96.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1794259596.0,8.3848285,"['corner', 'set_piece_attack', 'attack']",4.0,1.0,100.0,100.0,95.0,1.0,3236.0,Monza,3-4-2-1,False,False,False,right,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
354146,2005596767,5476450,2H,46,2,00:46:02.634,2918.6344,pass,"cross, cross_blocked, touch_in_box",97,75,3163,Udinese,3-5-2,3172,Atalanta,3-4-2-1,345994,K. Ehizibue,RWB,False,80.0,17.0,0.0,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2005596762.0,5.9098905,"['attack', 'transition_high']",8.0,7.0,68.0,67.0,97.0,70.0,3163.0,Udinese,3-5-2,False,False,False,right,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
432893,2120719370,5476496,2H,88,41,01:28:41.474,5551.474894,pass,"cross, lateral_pass, loss, pass_to_penalty_area",82,87,3157,Milan,4-1-4-1,3172,Atalanta,3-4-1-2,257028,D. Calabria,RB,False,-82.0,30.0,41034.0,R. Tolói,RCMF,86.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2120719363.0,18.632903,['attack'],8.0,5.0,29.0,52.0,79.0,37.0,3157.0,Milan,4-1-4-1,True,False,False,right,0.0433,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
437047,2099809711,5476499,1H,41,20,00:41:20.406,2481.406593,pass,"cross, lateral_pass, loss, pass_to_penalty_area",95,84,3178,Empoli,4-1-4-1,3315,Sassuolo,4-2-3-1,509361,N. Cambiaghi,RW,False,-79.0,21.0,20832.0,A. Consigli,GK,99.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2099809688.0,36.812241,['attack'],17.0,14.0,15.0,48.0,80.0,100.0,3178.0,Empoli,4-1-4-1,False,False,False,right,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
214775,1848678220,5476366,2H,76,51,01:16:51.331,4837.331184,pass,"cross, lateral_pass, pass_to_penalty_area",77,28,3176,Fiorentina,4-2-3-1,3157,Milan,4-2-3-1,21842,C. Biraghi,LB,False,47.0,17.0,461665.0,T. Pobega,LCMF3,88.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1848678215.0,31.7863915,"['attack', 'throw_in']",15.0,5.0,29.0,0.0,91.0,57.0,3176.0,Fiorentina,4-2-3-1,False,False,False,left,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
227456,1856754237,5476374,1H,32,37,00:32:37.130,1958.130849,pass,"cross, lateral_pass, loss, pass_to_penalty_area",95,10,3157,Milan,4-2-3-1,3254,Frosinone,4-2-3-1,344132,T. Hernández,LCB,False,96.0,18.0,634204.0,E. Barrenechea,LDMF,93.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1856754236.0,6.9450775,"['corner', 'set_piece_attack', 'attack']",7.0,1.0,100.0,0.0,78.0,54.0,3157.0,Milan,4-2-3-1,True,False,False,left,0.0041,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
18958,1734135140,5476251,1H,32,13,00:32:13.468,1934.468386,pass,"cross, lateral_pass, loss, pass_to_penalty_area",82,94,3168,Lecce,4-3-3,3176,Fiorentina,4-2-3-1,615072,V. Gendrey,RB,False,-78.0,34.0,403447.0,Dodô,RB,89.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1734136423.0,24.7532005,"['attack', 'transition_medium']",14.0,9.0,49.0,38.0,76.0,6.0,3168.0,Lecce,4-3-3,False,False,False,right,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
314516,1885895603,5476426,2H,90,3,01:30:03.160,5414.160616,pass,"cross, lateral_pass, loss, touch_in_box",88,75,3159,Juventus,3-4-3,3192,Salernitana,5-3-1,471348,W. McKennie,RWB,False,-74.0,15.0,20556.0,A. Candreva,RCMF3,91.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1885895596.0,15.4666735,['attack'],12.0,4.0,46.0,59.0,91.0,54.0,3159.0,Juventus,3-4-3,True,True,True,right,0.168,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
274619,1877317712,5476402,1H,47,24,00:47:24.124,2845.124542,pass,"cross, lateral_pass, loss, pass_to_penalty_area",98,19,3159,Juventus,3-5-2,3254,Frosinone,5-4-1,127796,F. Kostić,LWB,False,103.0,23.0,21373.0,S. Romagnoli,CB,93.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1877317707.0,11.304953,"['set_piece_attack', 'attack', 'free_kick']",6.0,5.0,46.0,75.0,93.0,52.0,3159.0,Juventus,3-5-2,False,False,False,left,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
140002,1813546760,5476323,1H,2,40,00:02:40.844,161.844672,pass,"cross, loss, pass_to_penalty_area",97,17,3157,Milan,4-2-3-1,3159,Juventus,3-5-2,399654,Rafael Leão,LAMF,False,111.0,9.0,642496.0,F. Gatti,RCB3,94.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1813546755.0,22.7614565,"['attack', 'transition_low']",12.0,11.0,3.0,96.0,94.0,30.0,3157.0,Milan,4-2-3-1,False,False,False,left,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
269979,1872862463,5476399,2H,78,8,01:18:08.316,4839.316347,pass,"cross, lateral_pass, loss, pass_to_penalty_area",86,91,3315,Sassuolo,4-4-2,3163,Udinese,5-3-1,669931,C. Volpato,LCMF,False,-73.0,36.0,579415.0,T. Kristensen,RCB3,96.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1872862534.0,5.4690835,"['corner', 'set_piece_attack', 'attack']",3.0,2.0,100.0,100.0,96.0,40.0,3315.0,Sassuolo,4-4-2,False,False,False,right,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
428744,2103780234,5476494,1H,42,7,00:42:07.470,2528.470656,pass,"cross, deep_completed_cross, lateral_pass, long_pass, pass_to_penalty_area, progressive_pass",75,6,3159,Juventus,3-4-3,3254,Frosinone,5-3-2,447804,F. Chiesa,LWF,False,59.0,51.0,0.0,,,100.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2103780233.0,6.424408,"['attack', 'throw_in']",3.0,1.0,86.0,0.0,100.0,71.0,3159.0,Juventus,3-4-3,False,False,False,left,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
380255,2079462178,5476465,2H,56,1,00:56:01.668,3478.6686,pass,"cross, lateral_pass, loss, pass_to_penalty_area",80,91,3168,Lecce,4-4-2,3176,Fiorentina,4-4-2,615072,V. Gendrey,RB,False,-78.0,39.0,302799.0,R. Mandragora,LCMF,88.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2079462166.0,20.6164005,"['attack', 'transition_low']",11.0,7.0,27.0,79.0,81.0,36.0,3168.0,Lecce,4-4-2,False,False,False,right,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
60195,1764770304,5476275,2H,79,30,01:19:30.370,4899.370284,pass,"cross, deep_completed_cross, lateral_pass, pass_to_penalty_area, progressive_pass",89,13,3159,Juventus,3-5-2,3162,Lazio,4-1-4-1,447804,F. Chiesa,SS,True,74.0,25.0,475319.0,Bremer,CB,95.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1764770302.0,54.292771,"['attack', 'transition_high']",18.0,1.0,92.0,11.0,62.0,75.0,3159.0,Juventus,3-5-2,False,False,False,left,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
