Unnamed: 0,event_id,match_id,match_period,minute,second,match_timestamp,video_timestamp,primary_type,secondary_types,location_x,location_y,team_id,team_name,team_formation,opponent_team_id,opponent_team_name,opponent_team_formation,player_id,player_name,player_position,pass_accurate,pass_angle,pass_length,recipient_id,recipient_name,recipient_position,end_location_x,end_location_y,shot_body_part,is_goal,on_target,goal_zone,xg,post_shot_xg,goalkeeper_action_id,goalkeeper,opponent_id_ground_duel,opponent_name_ground_duel,opponent_position_ground_duel,duel_type_ground_duel,kept_possession_ground_duel,progressed_with_ball_ground_duel,stopped_progress_ground_duel,recovered_possession_ground_duel,take_on_ground_duel,side_ground_duel,related_duel_id_ground_duel,opponent_id_aerial_duel,opponent_name_aerial_duel,opponent_position_aerial_duel,opponent_height_aerial_duel,first_touch_aerial_duel,height_aerial_duel,related_duel_id_aerial_duel,yellow_card,red_card,infraction_type,opponent_id_infraction,opponent_name_infraction,opponent_position_infraction,carry_progression,end_location_x_carry,end_location_y_carry,possession_id,possession_duration,possession_types,events_number,event_index,start_location_x,start_location_y,end_location_x_possession,end_location_y_possession,team_id_possession,team_name_possession,team_formation_possession,with_shot,with_shot_on_goal,with_goal,flank,xg_possession,back_pass,short_or_medium_pass,lateral_pass,forward_pass,progressive_pass,loose_ball_duel,carry,long_pass,pass_to_final_third,opportunity,head_pass,recovery,under_pressure,ball_out,loss,hand_pass,foul_suffered,ground_duel,linkup_play,offensive_duel,defensive_duel,foul,dribble,aerial_duel,counterpressing_recovery,pass,deep_completion,touch_in_box,interception,sliding_tackle,progressive_run,smart_pass,cross,deep_completed_cross,pass_to_penalty_area,second_assist,assist,key_pass,shot_assist,goal,conceded_goal,dribbled_past_attempt,shot_after_throw_in,shot_block,free_kick_cross,save,save_with_reflex,shot_after_corner,cross_blocked,through_pass,free_kick_shot,shot,head_shot,whistle,shot_after_free_kick,acceleration,penalty_foul,penalty_goal,penalty_conceded_goal,third_assist,penalty_save
387828,2089509012,5476470,1H,29,39,00:29:39.575,1780.575896,duel,"defensive_duel, dribbled_past_attempt, ground_duel, recovery, counterpressing_recovery, carry",56,25,3168,Lecce,4-2-3-1,3166,Bologna,4-1-4-1,394056,R. Oudin,AMF,,,,,,,,,,,,,,,,,542200.0,R. Calafiori,LCB,defensive_duel,,,True,True,True,left,,,,,,,,,0,0,,,,,5.481,60.0,32.0,2089509010.0,12.2461715,"['set_piece_attack', 'free_kick']",6.0,3.0,0.0,45.0,87.0,36.0,3168.0,Lecce,4-2-3-1,,,,,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91804,1770709250,5476294,1H,47,57,00:47:57.944,2878.944044,duel,loose_ball_duel,17,51,3315,Sassuolo,4-2-3-1,3161,Internazionale,3-5-2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1770707663.0,10.5712075,['transition_low'],8.0,2.0,18.0,49.0,73.0,35.0,3315.0,Sassuolo,4-2-3-1,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323851,1949438131,5476432,2H,56,43,00:56:43.832,3527.832155,duel,loose_ball_duel,22,49,3163,Udinese,3-5-1-1,3176,Fiorentina,4-2-3-1,494337,N. Pérez,CB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1949436363.0,14.15322,['attack'],11.0,7.0,69.0,82.0,88.0,45.0,3176.0,Fiorentina,4-2-3-1,True,False,False,left,0.0851,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209361,1868624597,5476363,2H,66,45,01:06:45.504,4107.504286,duel,aerial_duel,24,61,3315,Sassuolo,4-2-3-1,3178,Empoli,4-3-3,364637,M. Erlić,LCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,21657.0,F. Caputo,CF,181.0,False,192.0,1868624418.0,0,0,,,,,,,,1868624410.0,12.392153,['attack'],8.0,4.0,50.0,50.0,63.0,49.0,3178.0,Empoli,4-3-3,False,False,False,center,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101708,1785888651,5476300,1H,26,39,00:26:39.652,1600.652541,duel,loose_ball_duel,42,33,3159,Juventus,3-5-2,3172,Atalanta,3-4-3,209117,A. Rabiot,LCMF3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1785888644.0,59.593082,"['set_piece_attack', 'attack', 'free_kick']",27.0,4.0,0.0,41.0,96.0,30.0,3159.0,Juventus,3-5-2,False,False,False,left,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157781,1822959580,5476333,2H,63,30,01:03:30.553,4013.553475,duel,"defensive_duel, ground_duel",22,78,3161,Internazionale,3-5-2,3158,Roma,5-3-2,20635,F. Acerbi,CB,,,,,,,,,,,,,,,,,20418.0,S. El Shaarawy,CF,defensive_duel,,,True,False,False,right,,,,,,,,,0,0,,,,,,,,1822958025.0,29.723077,"['set_piece_attack', 'attack', 'free_kick']",16.0,10.0,28.0,55.0,81.0,28.0,3158.0,Roma,5-3-2,False,False,False,center,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193148,1835171926,5476354,1H,39,41,00:39:41.107,2382.107735,duel,"defensive_duel, ground_duel",11,86,3158,Roma,3-5-2,3162,Lazio,4-3-3,346913,G. Mancini,RCB3,,,,,,,,,,,,,,,,,21384.0,C. Immobile,CF,defensive_duel,,,True,False,False,left,,,,,,,,,0,0,,,,,,,,1835172479.0,13.2015755,"['counterattack', 'attack', 'transition_low']",7.0,4.0,26.0,16.0,92.0,43.0,3162.0,Lazio,4-3-3,False,False,False,left,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208167,1850123607,5476362,2H,92,39,01:32:39.746,5633.746909,duel,aerial_duel,54,10,3236,Monza,3-4-2-1,3173,Cagliari,4-4-2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584121.0,G. Oristanio,RW,174.0,False,,1850122922.0,0,0,,,,,,,,1850122917.0,13.753893,['transition_low'],7.0,4.0,32.0,92.0,48.0,35.0,3173.0,Cagliari,4-4-2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213033,1852275742,5476365,2H,73,21,01:13:21.318,4470.318328,duel,loose_ball_duel,77,57,3161,Internazionale,5-3-2,3159,Juventus,3-5-2,372255,L. Martínez,CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1852275716.0,46.7133005,"['counterattack', 'attack', 'transition_low']",24.0,17.0,4.0,16.0,66.0,64.0,3161.0,Internazionale,5-3-2,False,False,False,right,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257131,1873070948,5476391,2H,92,23,01:32:23.464,5612.46468,duel,aerial_duel,45,44,3166,Bologna,4-2-3-1,3158,Roma,3-4-1-2,543793,J. Zirkzee,CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,601304.0,E. Bove,RCMF,176.0,False,193.0,1873070687.0,0,0,,,,,,,,1873070930.0,72.302064,"['attack', 'transition_low']",26.0,22.0,2.0,42.0,93.0,90.0,3166.0,Bologna,4-2-3-1,False,False,False,center,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
