Unnamed: 0,event_id,match_id,match_period,minute,second,match_timestamp,video_timestamp,primary_type,secondary_types,location_x,location_y,team_id,team_name,team_formation,opponent_team_id,opponent_team_name,opponent_team_formation,player_id,player_name,player_position,pass_accurate,pass_angle,pass_length,recipient_id,recipient_name,recipient_position,end_location_x,end_location_y,shot_body_part,is_goal,on_target,goal_zone,xg,post_shot_xg,goalkeeper_action_id,goalkeeper,opponent_id_ground_duel,opponent_name_ground_duel,opponent_position_ground_duel,duel_type_ground_duel,kept_possession_ground_duel,progressed_with_ball_ground_duel,stopped_progress_ground_duel,recovered_possession_ground_duel,take_on_ground_duel,side_ground_duel,related_duel_id_ground_duel,opponent_id_aerial_duel,opponent_name_aerial_duel,opponent_position_aerial_duel,opponent_height_aerial_duel,first_touch_aerial_duel,height_aerial_duel,related_duel_id_aerial_duel,yellow_card,red_card,infraction_type,opponent_id_infraction,opponent_name_infraction,opponent_position_infraction,carry_progression,end_location_x_carry,end_location_y_carry,possession_id,possession_duration,possession_types,events_number,event_index,start_location_x,start_location_y,end_location_x_possession,end_location_y_possession,team_id_possession,team_name_possession,team_formation_possession,with_shot,with_shot_on_goal,with_goal,flank,xg_possession,back_pass,short_or_medium_pass,lateral_pass,forward_pass,progressive_pass,loose_ball_duel,carry,long_pass,pass_to_final_third,opportunity,head_pass,recovery,under_pressure,ball_out,loss,hand_pass,foul_suffered,ground_duel,linkup_play,offensive_duel,defensive_duel,foul,dribble,aerial_duel,counterpressing_recovery,pass,deep_completion,touch_in_box,interception,sliding_tackle,progressive_run,smart_pass,cross,deep_completed_cross,pass_to_penalty_area,second_assist,assist,key_pass,shot_assist,goal,conceded_goal,dribbled_past_attempt,shot_after_throw_in,shot_block,free_kick_cross,save,save_with_reflex,shot_after_corner,cross_blocked,through_pass,free_kick_shot,shot,head_shot,whistle,shot_after_free_kick,acceleration,penalty_foul,penalty_goal,penalty_conceded_goal,third_assist,penalty_save
156176,1818187493,5476332,2H,69,10,01:09:10.365,4342.365913,touch,"loss, under_pressure",55,49,3193,Genoa,4-4-2,3192,Salernitana,4-2-3-1,251188,C. Ekuban,SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1818187774.0,9.870528,"['set_piece_attack', 'free_kick']",7.0,4.0,39.0,28.0,43.0,54.0,3192.0,Salernitana,4-2-3-1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72274,1766250240,5476282,2H,90,36,01:30:36.495,5447.495202,touch,carry,34,93,3178,Empoli,4-3-2-1,3161,Internazionale,3-5-2,332821,T. Ebuehi,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,12.03,47.0,94.0,1766250236.0,32.007819,"['attack', 'transition_low']",15.0,4.0,15.0,12.0,72.0,41.0,3178.0,Empoli,4-3-2-1,False,False,False,center,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461503,2146217502,5476515,2H,52,10,00:52:10.083,3244.083436,touch,carry,34,43,3162,Lazio,4-3-3,3163,Udinese,3-5-2,146588,A. Romagnoli,LCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,11.71,45.0,49.0,2146217487.0,86.0057425,['attack'],37.0,12.0,49.0,50.0,100.0,25.0,3162.0,Lazio,4-3-3,False,False,False,left,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61879,1758800073,5476276,2H,87,6,01:27:06.785,5472.78514,touch,"progressive_run, carry",32,91,3236,Monza,4-4-1,3168,Lecce,4-4-1,345740,Pedro Pereira,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,20.63,53.0,89.0,1758800072.0,42.5713925,"['attack', 'transition_low']",15.0,1.0,12.0,30.0,92.0,26.0,3236.0,Monza,4-4-1,False,False,False,center,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446471,2108254938,5476505,1H,12,16,00:12:16.457,737.457128,touch,loss,82,56,3158,Roma,4-1-3-2,3236,Monza,4-2-3-1,7905,R. Lukaku,CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2108254934.0,6.801842,"['attack', 'transition_medium']",4.0,3.0,64.0,70.0,95.0,28.0,3158.0,Roma,4-1-3-2,False,False,False,right,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264006,1877223997,5476396,1H,20,45,00:20:45.832,1246.83238,touch,"progressive_run, carry",40,93,3236,Monza,3-4-2-1,3157,Milan,3-4-3,21094,D. D'Ambrosio,RCB3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,16.05,53.0,80.0,1877223997.0,26.3700965,"['attack', 'transition_medium']",11.0,0.0,40.0,93.0,90.0,24.0,3236.0,Monza,3-4-2-1,False,False,False,left,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356803,2010515226,5476452,1H,3,34,00:03:34.561,215.56121,touch,loss,35,66,3161,Internazionale,3-5-2,3176,Fiorentina,4-2-3-1,301017,M. Thuram,CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72279,1766250245,5476282,2H,90,49,01:30:49.391,5460.391402,touch,"progressive_run, carry",48,23,3178,Empoli,4-3-2-1,3161,Internazionale,3-5-2,134435,A. Grassi,DMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,16.82,66.0,21.0,1766250236.0,32.007819,"['attack', 'transition_low']",15.0,9.0,15.0,12.0,72.0,41.0,3178.0,Empoli,4-3-2-1,False,False,False,center,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117398,1783688084,5476309,2H,52,31,00:52:31.803,3279.803187,touch,"progressive_run, carry",44,91,3163,Udinese,3-5-2,3193,Genoa,3-5-2,581925,F. Ebosele,RWB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,18.05,66.0,95.0,1783688076.0,23.960119,['throw_in'],14.0,9.0,21.0,0.0,77.0,70.0,3163.0,Udinese,3-5-2,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493630,2139887437,5476537,2H,58,52,00:58:52.120,3665.120655,touch,loss,39,74,3187,Napoli,4-3-3,3172,Atalanta,3-4-1-2,208696,M. Politano,RWF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2139887432.0,11.573744,[],10.0,4.0,9.0,72.0,29.0,100.0,3187.0,Napoli,4-3-3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
