frame_number,ID,team,x_coordinate_pitch,y_coordinate_pitch,x_coordinate_pixel,y_coordinate_pixel,x_coordinate_hpe_keypoint_0,y_coordinate_hpe_keypoint_0,x_coordinate_hpe_keypoint_1,y_coordinate_hpe_keypoint_1,x_coordinate_hpe_keypoint_2,y_coordinate_hpe_keypoint_2,x_coordinate_hpe_keypoint_3,y_coordinate_hpe_keypoint_3,x_coordinate_hpe_keypoint_4,y_coordinate_hpe_keypoint_4,x_coordinate_hpe_keypoint_5,y_coordinate_hpe_keypoint_5,x_coordinate_hpe_keypoint_6,y_coordinate_hpe_keypoint_6,x_coordinate_hpe_keypoint_7,y_coordinate_hpe_keypoint_7,x_coordinate_hpe_keypoint_8,y_coordinate_hpe_keypoint_8,x_coordinate_hpe_keypoint_9,y_coordinate_hpe_keypoint_9,x_coordinate_hpe_keypoint_10,y_coordinate_hpe_keypoint_10,x_coordinate_hpe_keypoint_11,y_coordinate_hpe_keypoint_11,x_coordinate_hpe_keypoint_12,y_coordinate_hpe_keypoint_12,x_coordinate_hpe_keypoint_13,y_coordinate_hpe_keypoint_13,x_coordinate_hpe_keypoint_14,y_coordinate_hpe_keypoint_14,x_coordinate_hpe_keypoint_15,y_coordinate_hpe_keypoint_15,x_coordinate_hpe_keypoint_16,y_coordinate_hpe_keypoint_16,distance_to_field_keypoint_2,distance_to_field_keypoint_3,distance_to_field_keypoint_8,distance_to_field_keypoint_9,distance_to_field_keypoint_12,distance_to_field_keypoint_13,distance_to_field_keypoint_16,distance_to_field_keypoint_17,distance_to_field_keypoint_26,distance_to_field_keypoint_27,distance_to_field_keypoint_28,distance_to_field_keypoint_29,distance_to_field_keypoint_42,distance_traveled_1_frames,velocity_1_frames,acceleration_1_frames,distance_traveled_3_frames,velocity_3_frames,acceleration_3_frames,distance_traveled_5_frames,velocity_5_frames,acceleration_5_frames,distance_traveled_10_frames,velocity_10_frames,acceleration_10_frames,distance_traveled_20_frames,velocity_20_frames,acceleration_20_frames,direction_1_frames,direction_3_frames,direction_5_frames,direction_10_frames,distance_to_ball_pitch,distance_to_ball_pixel,distance_ball_to_hpe_keypoint_0,distance_ball_to_hpe_keypoint_1,distance_ball_to_hpe_keypoint_2,distance_ball_to_hpe_keypoint_3,distance_ball_to_hpe_keypoint_4,distance_ball_to_hpe_keypoint_5,distance_ball_to_hpe_keypoint_6,distance_ball_to_hpe_keypoint_7,distance_ball_to_hpe_keypoint_8,distance_ball_to_hpe_keypoint_9,distance_ball_to_hpe_keypoint_10,distance_ball_to_hpe_keypoint_11,distance_ball_to_hpe_keypoint_12,distance_ball_to_hpe_keypoint_13,distance_ball_to_hpe_keypoint_14,distance_ball_to_hpe_keypoint_15,distance_ball_to_hpe_keypoint_16,angle_to_ball,angle_to_ball_pixels,min_angle_to_other_players,max_angle_to_other_players,avg_angle_to_other_players,pixel_coordinates,pitch_coordinates,kind_of_object,in_middle_third,in_left_penalty_area,in_right_penalty_area,in_left_deep_completion_area,in_right_deep_completion_area,trajectory_direction_1_frames,consistency_1_frames,trajectory_direction_3_frames,consistency_3_frames,trajectory_direction_5_frames,consistency_5_frames,trajectory_direction_10_frames,consistency_10_frames
18,3.0,Team_2,76.58559,52.58116,356.0,382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.69,388.99,349.67,396.71,360.79,396.95,342.57,405.78,363.53,406.96,0.0,0.0,0.0,0.0,351.18,415.43,358.12,415.97,354.34,431.27,358.08,431.9,351.06,446.21,351.68,448.3,78.02750573091762,79.7469535999597,60.106064295056846,71.48692595057362,78.12229289772324,92.89849628204348,16.987013765590653,42.26346239358124,40.13411974799971,36.59866951216995,36.80032074684018,62.300092864597744,28.481522242808254,0.2270519358146702,"(0.2270519358146702, 0.2270519358146702)","(0.19144930574228353, 0.19144930574228353)",0.2707173736658002,"(0.09023912455526674, 0.09023912455526674)","(0.004756536149836603, 0.004756536149836603)",0.2091199846624965,"(0.04182399693249931, 0.04182399693249931)","(-0.006695037707580035, -0.006695037707580035)",0.5499699649179786,"(0.05499699649179786, 0.05499699649179786)",,,,,100.00243205336832,-75.88925515096037,-69.10577081449216,-65.8282703903157,40.06823553984046,581.2227303236668,971.8017901752164,971.8017901752164,971.8017901752164,971.8017901752164,971.8017901752164,386.9974967830239,383.8594229503232,403.2866967474495,971.8017901752164,416.1328783684169,971.8017901752164,414.491619218098,412.2988043907486,433.13242114265466,430.2615415757998,449.5793114066727,446.5141467626572,-56.64908841097424,-16.79812480130218,-111.36047656758758,122.20530749776124,-4.417962591753092,"(342, 382, 370, 458)",[76.58559 52.58116],1,,,,,,,,,,,,,
18,5.0,Team_1,95.42208,45.548004,905.5,298.0,0.0,0.0,0.0,0.0,0.0,0.0,898.96,305.65,904.21,305.35,896.34,312.4,907.81,311.81,894.14,320.23,913.59,317.71,0.0,0.0,918.55,316.88,899.92,327.68,907.02,327.57,900.81,338.24,909.78,338.79,0.0,0.0,911.61,349.88,95.74837863232324,96.62480463791086,79.38947789830411,85.04974036107812,98.02788204786444,105.73549178607507,8.81412093988144,31.75622557018294,21.059322228194404,16.579933417092477,26.76953193812901,47.82401493642743,42.03927962887601,0.089710343952051,"(0.08971034395205106, 0.08971034395205106)","(-0.040356036588197045, -0.040356036588197045)",0.5958968909660091,"(0.1986322969886697, 0.1986322969886697)","(-0.08311296281816488, -0.08311296281816488)",1.8995247290893893,"(0.3799049458178779, 0.3799049458178779)","(0.06056024414284551, 0.06056024414284551)",2.216663288314152,"(0.2216663288314152, 0.2216663288314152)",,,,,142.80974792164196,140.0676455359353,128.50845195065915,130.31750951460705,26.628570556561623,26.91862264117461,971.8017901752164,971.8017901752164,971.8017901752164,243.73381238974792,249.88487569687135,239.6068367478828,252.66468228359375,234.48666218976703,252.4329208817621,229.3020343546557,971.8017901752164,239.6158733158094,248.76388289020625,236.13650843596065,248.91460317440064,236.85654513538236,252.68982432287717,-83.11612937616556,-71.87253899165579,-176.30242746025658,167.8880168933944,37.49646602658772,"(891, 298, 920, 357)",[95.42208  45.548004],1,,,,,,,,,,,,,
18,10.0,Goalkeeper_Team_2,101.862335,37.58144,985.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,982.03,244.46,0.0,0.0,981.97,249.16,990.72,249.22,979.67,258.07,995.02,256.99,975.19,265.73,0.0,0.0,982.71,264.52,988.73,264.9,977.41,275.5,981.12,275.25,978.38,286.79,981.12,284.33,101.86235827777182,102.11870082163811,86.95542221775526,88.59971509437908,106.30721578337648,108.57393777419612,18.55925191073316,25.161675087782072,10.886473826820536,8.137953599767,31.48825785108132,38.45238898531306,46.99899119285007,0.3652590498519506,"(0.3652590498519506, 0.3652590498519506)","(0.12504440295190755, 0.12504440295190755)",0.5557742308170247,"(0.18525807693900823, 0.18525807693900823)","(-0.02446036114945252, -0.02446036114945252)",1.108944469534225,"(0.221788893906845, 0.221788893906845)","(0.010853703109725981, 0.010853703109725981)",1.9297657832347552,"(0.19297657832347553, 0.19297657832347553)",,,,,-68.27678392473854,-63.77423443140693,-19.10306580656894,58.41952321646784,18.75356214725482,72.41550318848043,167.9986411145237,166.21641895616764,971.8017901752164,163.9013916154143,971.8017901752164,168.01497995046483,161.83128424128526,177.63233248735418,971.8017901752164,189.86325602326292,971.8017901752164,179.01046246929084,178.62421065077444,192.1525618632555,194.76517289666907,195.93339306082189,204.2294517778212,-99.97549904113755,-169.86266573441384,-158.1237970219976,167.12285812143455,71.32908880878635,"(972, 239, 998, 295)",[101.862335  37.58144 ],1,,,,,,,,,,,,,
18,1.0,Referee,73.27516,44.11677,171.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.84,335.24,162.95,344.07,174.12,341.61,161.1,353.39,178.74,349.27,0.0,0.0,0.0,0.0,168.1,359.9,175.18,358.74,173.26,374.13,178.25,373.9,175.75,385.83,176.85,386.16,73.55996509434247,74.55718162237395,57.654875432373736,64.33891870385432,77.06917621599702,85.5309234928522,22.57675248292516,36.402219046837104,39.2203741437478,37.28984957310486,43.807788566832585,57.40211921213399,20.888528103440454,0.1391333753452611,"(0.1391333753452611, 0.1391333753452611)","(0.12730017889340012, 0.12730017889340012)",0.1700377150367749,"(0.05667923834559166, 0.05667923834559166)","(-0.15217719486348158, -0.15217719486348158)",1.080912677402199,"(0.21618253548043986, 0.21618253548043986)","(0.04005216253311424, 0.04005216253311424)",1.0885476630633826,"(0.10885476630633825, 0.10885476630633825)",,,,,-9.075215147361645,-6.944948727786836,-28.77970557733324,-73.1060145358827,35.59931064576853,759.2340158451323,971.8017901752164,971.8017901752164,971.8017901752164,581.2467969698888,575.3166140624886,583.2062441261711,571.0145430114825,585.4746825335448,563.9664049283034,971.8017901752164,971.8017901752164,579.1956865484467,571.1180955702202,580.2179278160781,567.2350252653259,576.1105900301591,565.3853875410099,-44.62082504788299,-8.478223943233715,-89.26225328165758,106.4091904759753,23.417015584970343,"(156, 327, 186, 398)",[73.27516 44.11677],1,,,,,,,,,,,,,
18,4.0,Team_1,78.5495,49.168865,393.5,352.0,0.0,0.0,0.0,0.0,0.0,0.0,389.17,360.34,0.0,0.0,386.03,368.15,397.3,366.65,383.33,377.44,400.72,375.98,0.0,0.0,0.0,0.0,389.0,385.88,397.27,385.27,390.79,400.85,400.54,397.88,0.0,0.0,0.0,0.0,79.38959710897984,80.77235641667549,62.24911319458397,71.3972172352889,80.77521594679891,92.6693108800136,15.758463399311502,38.35283176166198,36.65083448605686,33.49355514943161,36.65713598569685,58.36703938352947,28.012022397985444,0.1339289115837313,"(0.13392891158373138, 0.13392891158373138)","(-0.22500533997969985, -0.22500533997969985)",0.3837053976740165,"(0.12790179922467218, 0.12790179922467218)","(-0.0026934568948386492, -0.0026934568948386492)",0.4245802572861847,"(0.08491605145723694, 0.08491605145723694)","(-0.03333149602999442, -0.03333149602999442)",1.676279045382202,"(0.1676279045382202, 0.1676279045382202)",,,,,-84.99353531456136,-81.71944315478072,-80.27100591863113,-69.16741327175153,36.13895494486617,539.7460098065022,971.8017901752164,971.8017901752164,971.8017901752164,971.8017901752164,971.8017901752164,459.1656588102079,447.0316765564807,462.3554774528061,443.17573915261806,971.8017901752164,971.8017901752164,971.8017901752164,449.1397309165101,971.8017901752164,971.8017901752164,971.8017901752164,971.8017901752164,-56.27576800160867,-14.5493048666301,-136.23293144908,121.83675049014737,12.847285103445811,"(380, 352, 407, 424)",[78.5495   49.168865],1,,,,,,,,,,,,,
18,11.0,Team_2,78.269356,71.86962,672.5,581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.03,594.42,663.37,604.55,679.89,604.33,659.43,616.62,685.04,617.95,657.97,625.78,0.0,0.0,668.76,629.05,678.82,628.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.42291574043108,88.60006210064911,64.26070565221804,84.74508697166792,78.36495404255439,106.26069130089456,23.36573349450937,59.98540636397313,52.256221964233184,46.66707901008072,31.965727769409376,78.56256262037493,44.44739737921668,0.1647909504800442,"(0.16479095048004425, 0.16479095048004425)","(-1.3210739606213915, -1.3210739606213915)",1.1843120095252155,"(0.39477066984173853, 0.39477066984173853)","(-0.016910264266776776, -0.016910264266776776)",0.2471516104616294,"(0.049430322092325896, 0.049430322092325896)","(-0.011950278466127942, -0.011950278466127942)",0.4075055077512339,"(0.04075055077512339, 0.04075055077512339)",,,,,-60.36340871463181,-59.91584690888838,-68.88574310056937,-131.6477708177371,56.544877439150525,391.7204334205501,971.8017901752164,971.8017901752164,971.8017901752164,758.397613215266,971.8017901752164,765.0260830394035,749.1008812583528,774.285804671845,971.8017901752164,971.8017901752164,971.8017901752164,971.8017901752164,971.8017901752164,971.8017901752164,971.8017901752164,971.8017901752164,971.8017901752164,-68.91261987445677,-56.38829902390478,-171.03498557234275,71.41174513112601,-73.2328850370161,"(653, 581, 692, 671)",[78.269356 71.86962 ],1,,,,,,,,,,,,,
18,16.0,Referee,79.34376,75.06431,781.5,603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782.79,647.42,794.75,647.15,778.4,661.01,0.0,0.0,773.14,674.42,0.0,0.0,781.84,674.76,790.66,675.35,776.76,693.96,788.93,695.19,773.27,712.11,788.42,712.38,87.72264434187004,91.07579936273513,66.2325158744976,87.72986605076854,79.65761937582265,109.22491581717044,25.254850705138164,62.82985534249647,54.21415452715632,48.369780357816666,31.459651081292044,81.08301645104955,47.737783156660136,,,,,,,,,,,,,,,,-62.73584760207906,0.0,0.0,0.0,59.17820143382821,350.57285481139616,971.8017901752164,971.8017901752164,971.8017901752164,971.8017901752164,971.8017901752164,389.7628061149656,385.5931700666401,404.6733531441105,971.8017901752164,417.90507521177,971.8017901752164,416.6435269789625,414.2136797275886,436.381616349446,433.60537015887184,453.9667040204421,450.4842436937462,-70.99650229196467,-71.05832441326021,-159.22971393164937,-46.87620982101198,-88.76673303995732,"(764, 603, 799, 715)",[79.34376 75.06431],1,,,,,,,,,,,,,
18,7.0,Team_1,77.856064,18.145853,155.5,191.0,164.16,198.0,0.0,0.0,163.2,196.91,0.0,0.0,160.09,197.33,158.72,202.13,157.98,201.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.03,215.26,157.04,215.16,0.0,0.0,163.6,223.17,0.0,0.0,165.84,232.52,80.26193634361042,78.80677559732898,71.1397580007717,61.50626735253999,92.4500007892904,79.94272111789628,39.25597198670864,16.223042003737095,34.38275490180522,37.59846247143111,59.31836646882346,36.91212015481616,27.816427343059186,0.745026509727506,"(0.745026509727506, 0.745026509727506)","(0.6277852444534007, 0.6277852444534007)",0.7768168405425263,"(0.2589389468475088, 0.2589389468475088)","(-0.1304650172921619, -0.1304650172921619)",1.4134136038920038,"(0.28268272077840073, 0.28268272077840073)","(-0.03276068557315594, -0.03276068557315594)",2.3177892915455844,"(0.23177892915455844, 0.23177892915455844)",,,,,-110.21627644763788,-87.00544949685865,-69.8472219998429,-62.43623452394728,20.78009136881415,779.261673061136,118.7083335709152,120.1759742534052,119.44329731495772,120.9829188145912,971.8017901752164,117.93102131227008,113.29458574523176,113.45479446790736,107.98720163207554,106.8265564323014,971.8017901752164,104.27207434282252,100.53595157546218,96.3720768793576,89.12114164301926,90.05286734094885,80.99533779729525,2.663195454023774,3.329243533546845,-114.83736387401508,103.23574798380398,63.54025553070523,"(138, 191, 173, 240)",[77.856064 18.145853],1,,,,,,,,,,,,,
18,0.0,Team_2,76.79141,55.38793,391.5,408.0,0.0,0.0,0.0,0.0,0.0,0.0,386.22,416.99,392.16,416.95,383.26,424.9,395.06,424.28,379.35,433.24,400.97,432.96,0.0,0.0,0.0,0.0,388.22,443.42,394.79,442.98,391.21,457.89,390.12,456.35,398.65,472.9,388.76,469.03,78.81342040941367,80.77016182512851,60.30411991549053,73.21512264399027,77.820211223888,94.6823320528064,16.754383794710414,44.772499163360656,41.58976224365811,37.64896437961534,35.52287371760772,64.58044042265776,30.533740027345093,0.5177106059088364,"(0.5177106059088364, 0.5177106059088364)","(0.3856375172468778, 0.3856375172468778)",0.7650294467286206,"(0.2550098155762069, 0.2550098155762069)","(0.021066663108032197, 0.021066663108032197)",0.956576264043156,"(0.1913152528086312, 0.1913152528086312)","(0.0090965312128791, 0.0090965312128791)",1.6589458442142788,"(0.16589458442142788, 0.16589458442142788)",,,,,-32.37225530716572,-24.12209371436941,-42.91990470655214,-103.10443759701047,42.33438083897179,551.4635444127985,971.8017901752164,971.8017901752164,971.8017901752164,492.66989574508136,485.9924460339284,492.10650120742383,481.8975697348208,489.75849640617855,480.72395603094384,492.233979049204,971.8017901752164,487.09320253847073,479.7789879151628,494.3345277404023,478.5210498003623,492.95339969764825,467.3030799498461,-58.970815488535386,-20.219920079013523,-107.32629363621125,127.4525456861102,-21.691131336142348,"(378, 408, 405, 483)",[76.79141 55.38793],1,,,,,,,,,,,,,
18,13.0,Team_2,65.68678,69.88461,52.5,608.0,0.0,0.0,0.0,0.0,0.0,0.0,45.45,617.69,52.19,617.86,39.16,628.42,54.09,629.24,35.14,643.02,56.45,645.23,0.0,0.0,59.92,659.83,42.34,656.79,53.4,656.61,39.49,678.13,61.27,676.9,36.04,696.14,67.94,693.05,73.16982791503673,76.66641420764302,51.64220805962228,74.56016003244851,65.71381289929501,95.9093977606492,31.95548617043012,62.55759671838078,59.3855777385115,54.79718508276676,44.353274756690254,82.74974534516303,37.44212574395905,0.0514054653468729,"(0.05140546534687297, 0.05140546534687297)","(0.011313699779600173, 0.011313699779600173)",0.1420931279074906,"(0.04736437596916355, 0.04736437596916355)","(-0.07725090292513988, -0.07725090292513988)",0.5868168441322001,"(0.11736336882644002, 0.11736336882644002)","(-0.0033865317582346564, -0.0033865317582346564)",1.2547453772116903,"(0.12547453772116904, 0.12547453772116904)",,,,,-48.62941009792753,-47.903801536356646,-51.92298537231563,-80.97164672369104,60.51530559784718,934.1875986052024,971.8017901752164,971.8017901752164,971.8017901752164,758.397613215266,971.8017901752164,765.0260830394035,749.1008812583528,774.285804671845,971.8017901752164,971.8017901752164,971.8017901752164,971.8017901752164,971.8017901752164,971.8017901752164,971.8017901752164,971.8017901752164,971.8017901752164,-57.036196443059055,-25.120576257810992,-82.45260932066823,20.77028766221237,-43.63226559082863,"(31, 608, 74, 696)",[65.68678 69.88461],1,,,,,,,,,,,,,
18,2.0,Team_1,86.76148,55.889957,765.0,393.0,0.0,0.0,0.0,0.0,0.0,0.0,757.73,401.67,763.35,400.56,756.37,408.69,769.21,406.86,753.53,417.86,774.69,415.4,0.0,0.0,0.0,0.0,762.25,425.58,770.1,424.04,764.08,438.92,772.76,437.18,0.0,0.0,776.59,451.13,88.65805573800267,90.44249126207922,70.2830231154018,81.87816501934549,87.60255664856189,103.2048552228507,6.959531124263768,42.576585609518574,34.52995993571349,29.54191521742442,26.204614838520268,60.52863825529428,38.57411036177483,0.1680678334669422,"(0.16806783346694223, 0.16806783346694223)","(-0.009744572306168514, -0.009744572306168514)",0.6139631679081848,"(0.20465438930272828, 0.20465438930272828)","(0.006725171924282079, 0.006725171924282079)",1.2091158865851774,"(0.24182317731703548, 0.24182317731703548)","(0.038428658273702926, 0.038428658273702926)",1.4566455203810698,"(0.14566455203810696, 0.14566455203810696)",,,,,-71.54392978213328,-64.20194770742229,-78.10626625365481,-144.46411536126743,38.64114302980344,196.426662328385,167.9986411145237,166.21641895616764,971.8017901752164,163.9013916154143,971.8017901752164,168.01497995046483,161.83128424128526,177.63233248735418,971.8017901752164,189.86325602326292,971.8017901752164,179.01046246929084,178.62421065077444,192.1525618632555,194.76517289666907,195.93339306082189,204.2294517778212,-72.13798783065752,-46.682194140532815,-177.1174056320225,146.41384750136092,-48.81775940268918,"(748, 393, 782, 459)",[86.76148  55.889957],1,,,,,,,,,,,,,
18,9.0,Team_2,89.61276,32.66305,581.5,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.3,247.63,576.42,248.33,0.0,0.0,578.13,255.37,0.0,0.0,585.35,258.67,579.76,263.04,578.57,262.73,582.78,274.18,587.24,271.71,580.97,284.4,586.53,284.64,89.75141697166855,89.64260929858408,76.20475696806092,75.49441664085055,96.32832976848076,95.37988327889548,21.835740589244047,19.21045357251784,20.51803262013148,20.988308868617796,40.79631572492014,38.50343354868385,34.63857323146475,0.1494860937611348,"(0.14948609376113484, 0.14948609376113484)","(0.09841399034172692, 0.09841399034172692)",0.455197006221064,"(0.15173233540702136, 0.15173233540702136)","(-0.0381930655715636, -0.0381930655715636)",1.04527876444088,"(0.20905575288817596, 0.20905575288817596)","(0.010725316307778454, 0.010725316307778454)",1.8211200497505449,"(0.18211200497505448, 0.18211200497505448)",,,,,-85.12526917308338,-56.0406366304441,-67.81680483508403,-92.54868076307926,16.268511196120723,351.1493954988157,971.8017901752164,971.8017901752164,971.8017901752164,971.8017901752164,131.69649676124138,136.09630603483157,126.10349497495288,135.23991592419625,117.25069656465996,971.8017901752164,109.03091384313616,127.91451565919527,120.9219174357011,121.3559919730175,113.55783366969928,116.61103507833558,108.17126164050204,-56.40806665832516,-0.9889781115225028,-129.002151684246,144.96704951061216,65.19493873523001,"(572, 235, 591, 291)",[89.61276 32.66305],1,,,,,,,,,,,,,
18,,,98.6137112208775,19.11139569963728,929.0714285714286,285.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.34113757656952,99.25205422244296,89.27690273403901,82.28209923898287,110.06706896793456,100.44854148439757,35.40979855587893,7.337051666622646,15.998556146780944,21.756089298561864,50.19704376354264,22.2461910840864,46.08499044668313,0.3900790619236406,0.3900790619236406,1.6653345369377348e-15,1.1702371857709202,0.39007906192364,0.0357517336460503,1.950395309618189,0.3900790619236378,0.0481367243007336,2.392128164859146,0.2392128164859145,,,,,207.48192391058757,207.48192391058737,207.4819239105876,223.5124701984139,,,,,,,,,,,,,,,,,,,,,,,,,,,2,False,False,True,False,True,207.48192391058757,Straight,207.48192391058737,Not so straight,207.4819239105876,Certainly not straight,223.5124701984139,
19,15.0,Team_2,73.76121,8.68129,16.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.86,635.02,1006.86,634.95,0.0,0.0,1012.04,648.3,0.0,0.0,1017.8,653.4,995.61,660.02,1005.88,659.58,999.6,679.57,1013.15,677.98,999.87,697.8,1005.03,692.22,79.2458322043604,76.87814221861294,73.11805189143683,57.49401238416647,94.65423994000244,74.2703206814631,49.56837242629239,20.40430083642809,42.22301603699891,46.394355842462495,69.51229726382911,37.26412304620568,31.51221989183173,0.5396316839318235,"(0.5396316839318235, 0.5396316839318235)","(0.33154248814821957, 0.33154248814821957)",,,,,,,,,,,,,73.34871847784993,70.13540134130407,62.33779100743988,1.9655561942965385,26.56370090807737,913.0217155474588,963.4058313703356,963.4058313703356,963.4058313703356,369.484675833126,963.4058313703356,363.78097928533305,372.4603942374413,358.6746871128631,369.786005709204,355.12974589347954,963.4058313703356,358.17249695574094,364.5532077427248,351.03516031234,362.6138057076647,342.97619938843974,359.9528342175187,22.69767144401102,4.929898289581102,45.84307199206127,97.29002733017286,75.24923568987889,"(4, 159, 28, 207)",[73.76121  8.68129],1,,,,,,,,,,,,,
19,5.0,Team_1,95.38022,45.62451,909.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,903.15,303.96,908.71,303.96,900.23,310.89,912.33,309.85,898.62,319.32,917.17,316.96,0.0,0.0,0.0,0.0,904.34,327.32,911.8,326.84,906.98,338.27,914.32,338.23,909.72,345.0,914.77,350.18,95.71300287514732,96.5955319384479,79.33960437238045,85.03945241179002,97.96963079470002,105.73070581340046,8.730359217323599,31.830092940404008,21.14352664960715,16.65325337851129,26.728271301391207,47.90964496331373,42.020129929360095,0.0872116729599937,"(0.0872116729599937, 0.0872116729599937)","(-0.0024986709920573613, -0.0024986709920573613)",0.2099468503706265,"(0.0699822834568755, 0.0699822834568755)","(-0.191065892370085, -0.191065892370085)",1.2287744124110127,"(0.24575488248220254, 0.24575488248220254)","(0.015708514401937497, 0.015708514401937497)",2.0581932780657097,"(0.20581932780657097, 0.20581932780657097)",,,,,142.80974792164196,140.0676455359353,128.50845195065915,130.31750951460705,26.84883982810866,15.759674709167593,963.4058313703356,963.4058313703356,963.4058313703356,252.4466180710492,258.6020973919396,248.3491031444508,261.40952748747407,243.2558320923441,261.20234426003674,238.08245463301492,963.4058313703356,248.3995608831441,257.5473692154433,244.9172746717818,257.6960206546163,245.60835157059395,261.4439101081779,-83.82624297247048,-81.21171468995885,-176.23683032346776,168.71546699058476,37.6414898570371,"(896, 296, 922, 358)",[95.38022 45.62451],1,,,,,,,,,,,,,
19,7.0,Team_1,78.18721,17.815222,167.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.91,197.99,164.8,202.86,168.24,203.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.55,216.27,166.05,216.59,0.0,0.0,172.64,224.97,0.0,0.0,172.72,235.3,80.66385961100033,79.18560781749457,71.59279290298323,61.8145199094943,92.90722138188548,80.19115878865044,39.42965435894972,15.817854432825715,34.193190362473324,37.4896256193824,59.41856247538274,36.46142796990855,28.277088910525336,0.4679474969843849,"(0.4679474969843849, 0.4679474969843849)","(-0.277079012743121, -0.277079012743121)",1.3040360138118612,"(0.4346786712706204, 0.4346786712706204)","(-0.07628915626363199, -0.07628915626363199)",0.9644748590167572,"(0.19289497180335147, 0.19289497180335147)","(-0.022381327610614822, -0.022381327610614822)",2.4867321354991785,"(0.24867321354991784, 0.24867321354991784)",,,,,-110.21627644763788,-87.00544949685865,-69.8472219998429,-62.43623452394728,20.111436872872297,759.0048533092123,122.4341484394024,123.93139762936326,123.08907612466868,124.914657854628,963.4058313703356,122.26480408673356,117.02984834682827,118.23957424808049,111.95314436251026,111.88492036052769,963.4058313703356,109.21150130992316,105.02047326155804,101.99441590356892,93.84905123850396,96.3745803241345,86.35357460429056,3.181493081245132,3.5702460600195254,-115.8532998715411,103.26012492895175,63.90786471822197,"(154, 192, 180, 238)",[78.18721  17.815222],1,,,,,,,,,,,,,
19,9.0,Team_2,89.64573,32.666397,585.5,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581.07,243.66,583.06,249.04,579.79,248.91,0.0,0.0,581.79,255.14,0.0,0.0,0.0,0.0,584.11,262.1,582.06,262.25,588.19,274.02,590.57,272.65,585.11,284.9,589.92,284.98,89.78414691638123,89.67565129445862,76.23544368752167,75.52717709585238,96.35777204695232,95.41200259262584,21.826602993418614,19.207087339502355,20.485654512322245,20.95549195832016,40.77695230844648,38.4888275275843,34.67138646132109,0.0331359310030233,"(0.03313593100302338, 0.03313593100302338)","(-0.11635016275811146, -0.11635016275811146)",0.152577396270362,"(0.05085913209012067, 0.05085913209012067)","(-0.1099696902342574, -0.1099696902342574)",0.5196556181875891,"(0.10393112363751782, 0.10393112363751782)","(-0.03741704210817637, -0.03741704210817637)",1.9645137681004403,"(0.19645137681004404, 0.19645137681004404)",,,,,-85.12526917308338,-56.0406366304441,-67.81680483508403,-92.54868076307926,16.2169060040311,338.3525890100384,963.4058313703356,963.4058313703356,963.4058313703356,963.4058313703356,124.58595227424976,128.5922055672624,118.81143272824713,127.4602961870152,109.85249631637322,963.4058313703356,101.62046821986452,119.97634822186022,113.08572382335916,113.18163860965852,105.45552673220756,108.19458015774272,99.73498356614284,-57.882146919560725,-1.026739981056359,-127.65221943630635,144.70661439755958,65.32951132545091,"(575, 236, 596, 291)",[89.64573  32.666397],1,,,,,,,,,,,,,
