Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,event_id,match_id,match_period,minute,second,match_timestamp,video_timestamp,primary_type,secondary_types,location_x,location_y,team_id,team_name,team_formation,opponent_team_id,opponent_team_name,opponent_team_formation,player_id,player_name,player_position,pass_accurate,pass_angle,pass_length,recipient_id,recipient_name,recipient_position,end_location_x,end_location_y,shot_body_part,is_goal,on_target,goal_zone,xg,post_shot_xg,goalkeeper_action_id,goalkeeper,opponent_id_ground_duel,opponent_name_ground_duel,opponent_position_ground_duel,duel_type_ground_duel,kept_possession_ground_duel,progressed_with_ball_ground_duel,stopped_progress_ground_duel,recovered_possession_ground_duel,take_on_ground_duel,side_ground_duel,related_duel_id_ground_duel,opponent_id_aerial_duel,opponent_name_aerial_duel,opponent_position_aerial_duel,opponent_height_aerial_duel,first_touch_aerial_duel,height_aerial_duel,related_duel_id_aerial_duel,yellow_card,red_card,infraction_type,opponent_id_infraction,opponent_name_infraction,opponent_position_infraction,carry_progression,end_location_x_carry,end_location_y_carry,possession_id,possession_duration,possession_types,events_number,event_index,start_location_x,start_location_y,end_location_x_possession,end_location_y_possession,team_id_possession,team_name_possession,team_formation_possession,with_shot,with_shot_on_goal,with_goal,flank,xg_possession,back_pass,short_or_medium_pass,lateral_pass,forward_pass,progressive_pass,loose_ball_duel,carry,long_pass,pass_to_final_third,opportunity,head_pass,recovery,under_pressure,ball_out,loss,hand_pass,foul_suffered,ground_duel,linkup_play,offensive_duel,defensive_duel,foul,dribble,aerial_duel,counterpressing_recovery,pass,deep_completion,touch_in_box,interception,sliding_tackle,progressive_run,smart_pass,cross,deep_completed_cross,pass_to_penalty_area,second_assist,assist,key_pass,shot_assist,goal,conceded_goal,dribbled_past_attempt,shot_after_throw_in,shot_block,free_kick_cross,save,save_with_reflex,shot_after_corner,cross_blocked,through_pass,free_kick_shot,shot,head_shot,whistle,shot_after_free_kick,acceleration,penalty_foul,penalty_goal,penalty_conceded_goal,third_assist,penalty_save,flank_right,flank_left,flank_center,accurate,not_accurate,normal_pass,on_target_true,on_target_false,goal_true,goal_false,right_foot_true,left_foot_true,head_or_other_true,head_or_other_foot_true,video_timestamp_previous,video_timestamp_next,primary_type_next,primary_type_previous,video_timestamp_2_events_previous,video_timestamp_2_events_next,timestamp_previous_difference,timestamp_next_difference,begin_clip_timestamp,end_clip_timestamp,length_clip
8609,8621,2580,1720901555,5476241,2H,47,40,00:47:40.837,3053.837798,duel,"aerial_duel, recovery, counterpressing_recovery",15,53,3194,Hellas Verona,3-4-1-2,3178,Empoli,4-2-3-1,247996,P. Dawidowicz,LCB3,,,,,,,,,,,,,,,,,,,,,,,,,,,,601307.0,M. Cancellieri,RAMF,180.0,True,189.0,1720901635.0,0,0,,,,,,,,1720901599.0,25.493887,"['attack', 'throw_in']",27.0,18.0,86.0,0.0,80.0,0.0,3178.0,Empoli,4-2-3-1,False,False,False,left,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,3052.656356,3055.325704,pass,pass,3051.70211,3056.450405,1.181442000000061,1.487905999999839,3052.3609955,3055.6976805,3.336684999999761
11175,11200,98210,1774744792,5476298,1H,25,18,00:25:18.012,1519.012907,interception,"forward_pass, head_pass, pass, recovery, short_or_medium_pass, under_pressure",45,22,3163,Udinese,3-5-2,3187,Napoli,4-3-3,579415,T. Kristensen,LCB3,True,40.0,15.0,333212.0,S. Lovrič,RCMF3,56.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1774744792.0,6.768579,"['attack', 'transition_medium']",5.0,0.0,45.0,22.0,82.0,37.0,3163.0,Udinese,3-5-2,False,False,False,center,0.0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1516.931102,1521.177174,pass,pass,1515.37915,1523.113366,2.081805000000031,2.1642669999998816,1516.41065075,1521.71824075,5.307589999999891
12410,12435,433779,2102878389,5476497,1H,39,51,00:39:51.422,2392.422892,pass,short_or_medium_pass,63,73,3158,Roma,3-5-2,3185,Torino,3-4-2-1,89186,P. Dybala,SS,True,135.0,3.0,86195.0,L. Paredes,DMF,61.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2102878381.0,33.441088,['attack'],20.0,9.0,14.0,49.0,87.0,56.0,3158.0,Roma,3-5-2,False,False,False,center,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,0.0,1.0,,,,,,,,,2390.266682,2393.171297,pass,pass,2388.111534,2395.51776,2.156210000000101,0.7484049999998206,2389.7276295,2393.35839825,3.630768749999788
19680,19730,104190,1791618640,5476301,2H,69,58,01:09:58.503,4565.503955,shot,"opportunity, touch_in_box",88,39,3166,Bologna,4-2-3-1,3178,Empoli,4-3-1-2,445146,L. Ferguson,AMF,,,,,,,,,right_foot,0.0,1.0,gl,0.02909,0.1761,1791618050.0,"{'id': 50849, 'name': 'E. Berisha'}",,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1791618627.0,22.8622045,"['attack', 'throw_in']",14.0,13.0,61.0,100.0,88.0,39.0,3166.0,Bologna,4-2-3-1,True,True,False,left,0.0291,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,4564.679058,4566.197153,shot_against,pass,4562.68606,4571.622278,0.8248970000004192,0.6931979999999385,4564.47283375,4566.3704525,1.89761875000022
5169,5175,424919,2106035348,5476492,1H,20,55,00:20:55.712,1256.712122,duel,"foul_suffered, loose_ball_duel, recovery",11,44,3162,Lazio,4-1-4-1,3176,Fiorentina,4-2-3-1,146588,A. Romagnoli,LCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2106035161.0,48.189891,"['attack', 'throw_in']",17.0,16.0,31.0,100.0,89.0,56.0,3176.0,Fiorentina,4-2-3-1,False,False,False,right,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1255.641072,1257.965777,duel,pass,1251.876482,1258.943214,1.0710500000000138,1.2536549999999806,1255.3733094999998,1258.27919075,2.9058812500002205
60,60,358518,2010144183,5476453,1H,7,31,00:07:31.026,452.026934,pass,"cross, deep_completed_cross, key_pass, lateral_pass, pass_to_penalty_area, progressive_pass, shot_assist",95,89,3193,Genoa,3-5-2,3168,Lecce,4-3-3,216568,A. Gudmundsson,CF,True,-90.0,18.0,551694.0,M. Retegui,SS,95.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2010144161.0,37.678002,"['set_piece_attack', 'attack', 'free_kick']",14.0,12.0,29.0,89.0,95.0,62.0,3193.0,Genoa,3-5-2,True,False,False,right,0.0323,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,450.599369,452.709992,shot,pass,449.288045,453.8806,1.427564999999959,0.6830580000000168,450.24247775,452.8807565,2.638278749999984
21673,21728,382726,2095595074,5476467,1H,8,34,00:08:34.302,515.302318,touch,"progressive_run, carry",26,36,3158,Roma,4-3-3,3173,Cagliari,3-5-2,328333,L. Pellegrini,LCMF3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,30.98,60.0,18.0,2095595070.0,90.7417655,"['attack', 'transition_low']",36.0,2.0,27.0,68.0,94.0,59.0,3158.0,Roma,4-3-3,False,False,False,left,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,514.271604,522.643004,pass,pass,509.975089,524.736549,1.030713999999989,7.340686000000005,514.0139255,524.4781755,10.464249999999993
13697,13730,79182,1767071155,5476287,1H,8,17,00:08:17.396,498.396714,pass,"forward_pass, long_pass, progressive_pass",12,50,3315,Sassuolo,4-2-3-1,3159,Juventus,3-5-2,134413,A. Cragno,GK,True,34.0,44.0,209400.0,D. Berardi,RAMF,47.0,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1767071153.0,18.62458,"['set_piece_attack', 'free_kick']",7.0,1.0,0.0,37.0,84.0,0.0,3315.0,Sassuolo,4-2-3-1,,,,,,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,0.0,1.0,,,,,,,,,491.14327,501.188878,pass,goal_kick,468.427194,503.687665,7.253444000000002,2.792164000000014,489.329909,501.886919,12.557009999999991
4448,4453,374206,2099059041,5476462,1H,8,59,00:08:59.285,540.285264,duel,aerial_duel,37,70,3178,Empoli,3-4-3,3193,Genoa,3-5-2,134435,A. Grassi,RCMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,69400.0,M. Badelj,LCMF3,186.0,True,183.0,2099059144.0,0,0,,,,,,,,2099059035.0,14.557068,['transition_low'],14.0,6.0,23.0,83.0,69.0,93.0,3178.0,Empoli,3-4-3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,538.258017,541.476756,duel,duel,538.258017,543.371925,2.0272469999999885,1.1914920000000393,538.258017,541.774629,3.516612000000009
22592,22650,164229,1839724357,5476337,2H,46,41,00:46:41.895,2876.895931,touch,"loss, touch_in_box",95,38,3236,Monza,3-5-1-1,3163,Udinese,3-5-2,561749,L. Colombo,CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1839724356.0,1.556197,"['corner', 'set_piece_attack', 'attack']",4.0,1.0,100.0,0.0,82.0,43.0,3236.0,Monza,3-5-1-1,True,False,False,left,0.0616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,2875.927416,2876.970957,interception,corner,2853.054278,2877.996269,0.9685150000000248,0.0750259999999798,2875.68528725,2876.9897135,1.3044262500002333
