Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,event_id,match_id,match_period,minute,second,match_timestamp,video_timestamp,primary_type,secondary_types,location_x,location_y,team_id,team_name,team_formation,opponent_team_id,opponent_team_name,opponent_team_formation,player_id,player_name,player_position,pass_accurate,pass_angle,pass_length,recipient_id,recipient_name,recipient_position,end_location_x,end_location_y,shot_body_part,is_goal,on_target,goal_zone,xg,post_shot_xg,goalkeeper_action_id,goalkeeper,opponent_id_ground_duel,opponent_name_ground_duel,opponent_position_ground_duel,duel_type_ground_duel,kept_possession_ground_duel,progressed_with_ball_ground_duel,stopped_progress_ground_duel,recovered_possession_ground_duel,take_on_ground_duel,side_ground_duel,related_duel_id_ground_duel,opponent_id_aerial_duel,opponent_name_aerial_duel,opponent_position_aerial_duel,opponent_height_aerial_duel,first_touch_aerial_duel,height_aerial_duel,related_duel_id_aerial_duel,yellow_card,red_card,infraction_type,opponent_id_infraction,opponent_name_infraction,opponent_position_infraction,carry_progression,end_location_x_carry,end_location_y_carry,possession_id,possession_duration,possession_types,events_number,event_index,start_location_x,start_location_y,end_location_x_possession,end_location_y_possession,team_id_possession,team_name_possession,team_formation_possession,with_shot,with_shot_on_goal,with_goal,flank,xg_possession,back_pass,short_or_medium_pass,lateral_pass,forward_pass,progressive_pass,loose_ball_duel,carry,long_pass,pass_to_final_third,opportunity,head_pass,recovery,under_pressure,ball_out,loss,hand_pass,foul_suffered,ground_duel,linkup_play,offensive_duel,defensive_duel,foul,dribble,aerial_duel,counterpressing_recovery,pass,deep_completion,touch_in_box,interception,sliding_tackle,progressive_run,smart_pass,cross,deep_completed_cross,pass_to_penalty_area,second_assist,assist,key_pass,shot_assist,goal,conceded_goal,dribbled_past_attempt,shot_after_throw_in,shot_block,free_kick_cross,save,save_with_reflex,shot_after_corner,cross_blocked,through_pass,free_kick_shot,shot,head_shot,whistle,shot_after_free_kick,acceleration,penalty_foul,penalty_goal,penalty_conceded_goal,third_assist,penalty_save,flank_right,flank_left,flank_center,accurate,not_accurate,normal_pass,on_target_true,on_target_false,goal_true,goal_false,right_foot_true,left_foot_true,head_or_other_true,head_or_other_foot_true,video_timestamp_previous,video_timestamp_next,primary_type_next,primary_type_previous,video_timestamp_2_events_previous,video_timestamp_2_events_next,timestamp_previous_difference,timestamp_next_difference,begin_clip_timestamp,end_clip_timestamp,length_clip
21225,21280,416705,2091338081,5476487,1H,22,37,00:22:37.652,1358.652409,touch,"loss, touch_in_box",92,68,3168,Lecce,4-3-3,3185,Torino,3-4-1-2,615072,V. Gendrey,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2091338079.0,3.22806,"['corner', 'set_piece_attack', 'attack']",5.0,4.0,100.0,0.0,97.0,60.0,3168.0,Lecce,4-3-3,False,False,False,center,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1357.965341,1360.130027,touch,duel,1357.965341,1369.889367,0.6870679999999538,1.477617999999893,1357.965341,1360.4994315,2.53409049999982
645,645,150924,1809600085,5476329,2H,63,42,01:03:42.790,4023.790774,pass,"cross, cross_blocked",72,87,3194,Hellas Verona,3-4-1-2,3187,Napoli,4-3-3,639489,F. Terracciano,RCB3,False,-142.0,96.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1809600080.0,10.58101,"['attack', 'throw_in']",6.0,4.0,83.0,100.0,62.0,67.0,3194.0,Hellas Verona,3-4-1-2,False,False,False,right,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,4022.455623,4025.216574,interception,pass,4020.188301,4028.190726,1.3351510000002236,1.425799999999981,4022.12183525,4025.573024,3.451188750000256
3727,3730,108206,1777958142,5476304,1H,4,56,00:04:56.960,297.960128,duel,"aerial_duel, loss",30,43,3162,Lazio,4-3-3,3157,Milan,4-3-3,492443,V. Castellanos,CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,472194.0,Y. Adli,DMF,186.0,False,178.0,1777957934.0,0,0,,,,,,,,1777957933.0,33.167787,"['attack', 'throw_in']",13.0,4.0,95.0,100.0,68.0,80.0,3157.0,Milan,4-3-3,False,False,False,center,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,296.438254,299.79448,pass,pass,294.755374,301.926062,1.5218740000000253,1.834352000000024,296.0577855,300.25306800000004,4.195282500000076
20112,20163,91703,1770708340,5476294,1H,41,10,00:41:10.646,2471.64689,shot,shot_after_throw_in,81,31,3161,Internazionale,3-5-2,3315,Sassuolo,4-2-3-1,239291,F. Dimarco,LWB,,,,,,,,,left_foot,0.0,0.0,bc,0.004661,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1770708336.0,3.7013915,"['attack', 'throw_in']",4.0,3.0,82.0,100.0,81.0,31.0,3161.0,Internazionale,3-5-2,True,False,False,right,0.0047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,2470.350091,2473.482344,interception,duel,2467.297099,2475.744025,1.296799000000192,1.835454000000027,2470.02589125,2473.9412075,3.91531625000016
988,989,165508,1815692206,5476338,1H,27,47,00:27:47.464,1668.464012,pass,"cross, lateral_pass, long_pass, pass_to_penalty_area",84,89,3187,Napoli,4-3-3,3157,Milan,4-3-3,208696,M. Politano,RWF,False,-69.0,47.0,0.0,,,100.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1815692199.0,6.239585,"['attack', 'throw_in']",6.0,4.0,89.0,100.0,100.0,25.0,3187.0,Napoli,4-3-3,False,False,False,right,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,1667.277332,1674.257556,game_interruption,duel,1665.81087,1688.23937,1.186680000000024,5.793544000000111,1666.980662,1675.705942,8.725280000000112
13676,13708,162798,1818891647,5476336,2H,64,18,01:04:18.177,4075.177711,pass,"forward_pass, loss, pass_to_final_third, short_or_medium_pass, smart_pass, through_pass",64,35,3168,Lecce,4-3-3,3185,Torino,3-5-2,499876,R. Piccoli,CF,False,30.0,8.0,728835.0,G. Gineitis,RCMF3,70.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1818891641.0,5.2286145,"['attack', 'transition_medium']",4.0,3.0,59.0,15.0,70.0,41.0,3168.0,Lecce,4-3-3,False,False,False,left,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,1.0,1.0,,,,,,,,,4072.535673,4075.426658,interception,touch,4071.588212,4098.904751,2.642037999999957,0.2489470000000437,4071.8751635,4075.48889475,3.6137312500000007
10261,10279,143006,1817220569,5476324,2H,81,29,01:21:29.472,5114.472131,interception,loss,52,90,3158,Roma,4-3-2-1,3236,Monza,3-4-2,400352,R. Kristensen,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1817220789.0,20.5002155,[],10.0,9.0,20.0,66.0,48.0,10.0,3236.0,Monza,3-4-2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,5113.723228,5115.114725,game_interruption,pass,5112.23959,5121.970676,0.7489030000006096,0.6425939999999173,5113.53600225,5115.275373500001,1.7393712500006586
10442,10461,1750,1723220185,5476240,2H,94,16,01:34:16.020,5901.02,interception,,8,60,3157,Milan,4-3-3,3166,Bologna,4-1-4-1,254493,R. Krunić,DMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1723219999.0,0.555412,"['set_piece_attack', 'free_kick', 'free_kick_cross']",2.0,1.0,75.0,24.0,92.0,40.0,3166.0,Bologna,4-1-4-1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,5899.909176,5906.914911,game_interruption,free_kick,5862.998355,5942.709646,1.1108240000003209,5.894910999999411,5899.63147,5908.38863875,8.757168749999437
22721,22779,349507,2135529387,5476447,2H,69,52,01:09:52.739,4403.739319,touch,carry,2,76,3315,Sassuolo,4-4-2,3187,Napoli,4-3-3,624184,F. Missori,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,5.246,9.0,89.0,2135529387.0,8.3385335,[],5.0,0.0,2.0,76.0,36.0,0.0,3315.0,Sassuolo,4-4-2,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,4399.61335,4406.038575,pass,pass,4397.024366,4407.058463,4.125969000000623,2.299255999999332,4398.58185775,4406.613388999999,8.031531249999716
19773,19823,9072,1729533013,5476245,1H,38,46,00:38:46.710,2327.710224,shot,,82,41,3162,Lazio,4-3-3,3168,Lecce,4-2-3-1,246633,M. Zaccagni,LWF,,,,,,,,,right_foot,0.0,0.0,bc,0.01021,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1729533000.0,29.5263315,"['attack', 'throw_in']",11.0,10.0,33.0,100.0,82.0,41.0,3162.0,Lazio,4-3-3,True,False,False,left,0.0102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,2327.247401,2328.263336,interception,duel,2323.913355,2330.548454,0.4628229999998439,0.5531120000000556,2327.13169525,2328.401614,1.2699187499997606
