Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,event_id,match_id,match_period,minute,second,match_timestamp,video_timestamp,primary_type,secondary_types,location_x,location_y,team_id,team_name,team_formation,opponent_team_id,opponent_team_name,opponent_team_formation,player_id,player_name,player_position,pass_accurate,pass_angle,pass_length,recipient_id,recipient_name,recipient_position,end_location_x,end_location_y,shot_body_part,is_goal,on_target,goal_zone,xg,post_shot_xg,goalkeeper_action_id,goalkeeper,opponent_id_ground_duel,opponent_name_ground_duel,opponent_position_ground_duel,duel_type_ground_duel,kept_possession_ground_duel,progressed_with_ball_ground_duel,stopped_progress_ground_duel,recovered_possession_ground_duel,take_on_ground_duel,side_ground_duel,related_duel_id_ground_duel,opponent_id_aerial_duel,opponent_name_aerial_duel,opponent_position_aerial_duel,opponent_height_aerial_duel,first_touch_aerial_duel,height_aerial_duel,related_duel_id_aerial_duel,yellow_card,red_card,infraction_type,opponent_id_infraction,opponent_name_infraction,opponent_position_infraction,carry_progression,end_location_x_carry,end_location_y_carry,possession_id,possession_duration,possession_types,events_number,event_index,start_location_x,start_location_y,end_location_x_possession,end_location_y_possession,team_id_possession,team_name_possession,team_formation_possession,with_shot,with_shot_on_goal,with_goal,flank,xg_possession,back_pass,short_or_medium_pass,lateral_pass,forward_pass,progressive_pass,loose_ball_duel,carry,long_pass,pass_to_final_third,opportunity,head_pass,recovery,under_pressure,ball_out,loss,hand_pass,foul_suffered,ground_duel,linkup_play,offensive_duel,defensive_duel,foul,dribble,aerial_duel,counterpressing_recovery,pass,deep_completion,touch_in_box,interception,sliding_tackle,progressive_run,smart_pass,cross,deep_completed_cross,pass_to_penalty_area,second_assist,assist,key_pass,shot_assist,goal,conceded_goal,dribbled_past_attempt,shot_after_throw_in,shot_block,free_kick_cross,save,save_with_reflex,shot_after_corner,cross_blocked,through_pass,free_kick_shot,shot,head_shot,whistle,shot_after_free_kick,acceleration,penalty_foul,penalty_goal,penalty_conceded_goal,third_assist,penalty_save,flank_right,flank_left,flank_center,accurate,not_accurate,normal_pass,on_target_true,on_target_false,goal_true,goal_false,right_foot_true,left_foot_true,head_or_other_true,head_or_other_foot_true,video_timestamp_previous,video_timestamp_next,primary_type_next,primary_type_previous,video_timestamp_2_events_previous,video_timestamp_2_events_next,timestamp_previous_difference,timestamp_next_difference,begin_clip_timestamp,end_clip_timestamp,length_clip
3760,3763,156345,1818187675,5476332,2H,79,12,01:19:12.025,4944.025041,duel,loose_ball_duel,41,9,3193,Genoa,4-4-2,3192,Salernitana,4-3-3,545267,R. Drăgușin,LCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1818187967.0,5.8144275,['throw_in'],9.0,2.0,27.0,100.0,56.0,100.0,3192.0,Salernitana,4-3-3,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,4942.57553,4944.792066,duel,pass,4941.483224,4945.080743,1.4495109999998022,0.7670250000001033,4942.21315225,4944.98382225,2.770669999999882
24269,24327,103182,1791617396,5476301,1H,11,50,00:11:50.235,711.235975,touch,"loss, touch_in_box",93,75,3166,Bologna,4-2-3-1,3178,Empoli,4-3-3,373768,R. Orsolini,RAMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1791617384.0,14.0798615,"['counterattack', 'attack', 'transition_low']",6.0,5.0,13.0,40.0,89.0,70.0,3166.0,Bologna,4-2-3-1,False,False,False,center,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,706.354391,712.782626,duel,pass,701.973281,713.270198,4.881584000000089,1.5466509999999971,705.1339949999999,713.1692887500001,8.035293750000164
14966,15002,85307,1770729312,5476290,2H,64,10,01:04:10.641,4054.64148,pass,"forward_pass, pass_to_final_third, progressive_pass, short_or_medium_pass",61,77,3157,Milan,4-3-3,3173,Cagliari,4-4-1-1,461665,T. Pobega,LCMF3,True,20.0,27.0,235555.0,R. Loftus-Cheek,RCMF3,85.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1770729294.0,49.386212,['attack'],18.0,14.0,32.0,40.0,92.0,0.0,3157.0,Milan,4-3-3,False,False,False,right,0.0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,0.0,1.0,,,,,,,,,4051.058892,4058.011908,pass,pass,4049.597115,4062.095665,3.58258799999976,3.3704280000001745,4050.163245,4058.854515,8.691269999999804
12557,12582,75217,1764170090,5476284,2H,59,42,00:59:42.359,3648.359504,pass,"lateral_pass, short_or_medium_pass",45,38,3168,Lecce,4-2-3-1,3193,Genoa,4-4-1,412696,Y. Ramadani,LDMF,True,132.0,14.0,391885.0,M. Pongračić,RCB,36.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1764170087.0,11.9051085,"['set_piece_attack', 'free_kick']",8.0,2.0,31.0,31.0,64.0,10.0,3168.0,Lecce,4-2-3-1,,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,0.0,1.0,,,,,,,,,3647.096379,3651.462701,pass,pass,3644.973049,3653.125192,1.2631249999999454,3.103196999999909,3646.78059775,3652.23850025,5.457902499999818
25371,25433,85671,1770729706,5476290,2H,85,43,01:25:43.314,5347.314501,touch,loss,58,49,3157,Milan,4-3-3,3173,Cagliari,4-4-2,399654,Rafael Leão,LWF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1770730014.0,29.883201,"['set_piece_attack', 'free_kick', 'free_kick_cross']",12.0,4.0,74.0,7.0,80.0,73.0,3173.0,Cagliari,4-4-2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,5346.093127,5349.674906,pass,pass,5342.708559,5353.857918,1.2213739999997415,2.360405000000356,5345.7877835,5350.26500725,4.477223750000121
10392,10411,355862,2046110848,5476451,1H,47,15,00:47:15.367,2836.36787,interception,"forward_pass, head_pass, pass, recovery, short_or_medium_pass",32,44,3185,Torino,3-4-3,3173,Cagliari,3-4-3,14922,R. Rodríguez,LCB3,True,4.0,15.0,531696.0,S. Ricci,RCMF,46.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2046111345.0,19.0086405,['transition_low'],9.0,4.0,12.0,50.0,59.0,60.0,3173.0,Cagliari,3-4-3,,,,,,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,2834.120288,2837.662828,pass,pass,2831.720072,2838.858574,2.2475819999999658,1.2949579999999514,2833.5583925,2837.9865675,4.42817500000001
14275,14309,405126,2097701626,5476480,1H,33,3,00:33:03.966,1984.966547,pass,"forward_pass, loss, progressive_pass, short_or_medium_pass",10,55,3172,Atalanta,3-4-1-2,3315,Sassuolo,4-1-4-1,481319,M. Carnesecchi,GK,False,23.0,28.0,630503.0,M. Viti,LCB,35.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2097701613.0,25.414177,['transition_medium'],10.0,9.0,55.0,83.0,35.0,71.0,3172.0,Atalanta,3-4-1-2,,,,,,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,1.0,1.0,,,,,,,,,1982.490605,1986.659357,pass,pass,1980.571105,1987.84852,2.475942000000032,1.6928100000000086,1981.8716195,1987.0825595,5.210940000000164
17608,17655,107587,1780914338,5476303,2H,62,7,01:02:07.206,3796.20618,pass,"back_pass, short_or_medium_pass",13,26,3187,Napoli,4-3-3,3168,Lecce,4-3-3,596691,Natan,LCB,True,137.0,16.0,286215.0,A. Meret,GK,2.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1780914335.0,38.982336,"['attack', 'transition_low']",21.0,2.0,20.0,3.0,88.0,59.0,3187.0,Napoli,4-3-3,False,False,False,right,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,0.0,1.0,,,,,,,,,3793.99358,3798.172617,pass,pass,3792.212786,3801.387183,2.212600000000293,1.9664370000000413,3793.44043,3798.66422625,5.223796250000305
17429,17476,141149,1813546520,5476323,2H,71,10,01:11:10.802,4489.802717,pass,"lateral_pass, short_or_medium_pass",36,44,3157,Milan,4-4-1,3159,Juventus,3-5-2,291591,F. Tomori,LCB,True,81.0,25.0,582906.0,P. Kalulu,RCB,40.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1813546510.0,56.7724555,"['set_piece_attack', 'attack', 'free_kick']",24.0,10.0,38.0,26.0,66.0,11.0,3157.0,Milan,4-4-1,False,False,False,left,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,0.0,1.0,,,,,,,,,4487.786564,4493.91912,pass,pass,4482.730541,4497.731427,2.0161529999995764,4.116402999999991,4487.28252575,4494.94822075,7.665694999999687
10326,10344,24893,1731646490,5476254,2H,52,25,00:52:25.927,3521.927941,interception,"pass, recovery, short_or_medium_pass",42,90,3162,Lazio,4-3-3,3193,Genoa,4-3-2-1,226200,M. Lazzari,RB,True,-60.0,9.0,40806.0,Felipe Anderson,RWF,46.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1731646490.0,9.9952655,[],6.0,0.0,42.0,90.0,64.0,100.0,3162.0,Lazio,4-3-3,,,,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,3520.53061,3523.784136,acceleration,pass,3517.813452,3526.632385,1.397331000000122,1.856195000000298,3520.18127725,3524.2481847500003,4.066907500000525
14248,14282,137576,1811579977,5476321,2H,51,5,00:51:05.664,3199.664213,pass,"lateral_pass, short_or_medium_pass",67,46,3166,Bologna,4-2-3-1,3254,Frosinone,4-2-3-1,92900,C. Lykogiannis,LB,True,-120.0,20.0,542200.0,R. Calafiori,LCB,57.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1811579952.0,64.635542,"['attack', 'transition_low']",25.0,10.0,5.0,52.0,79.0,91.0,3166.0,Bologna,4-2-3-1,False,False,False,center,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,0.0,1.0,,,,,,,,,3197.184687,3201.190095,pass,pass,3194.265419,3202.968311,2.479526000000078,1.5258819999999105,3196.5648055,3201.5715655,5.006759999999758
17922,17970,137474,1811579860,5476321,2H,45,49,00:45:49.323,2883.323364,pass,"lateral_pass, short_or_medium_pass, under_pressure",30,76,3166,Bologna,4-2-3-1,3254,Frosinone,4-2-3-1,49991,R. Freuler,RDMF,True,115.0,14.0,20927.0,L. De Silvestri,RB,25.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1811579858.0,75.619813,"['set_piece_attack', 'attack', 'free_kick']",36.0,2.0,0.0,37.0,100.0,15.0,3166.0,Bologna,4-2-3-1,False,False,False,center,0.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,0.0,1.0,,,,,,,,,2881.740339,2885.608941,pass,pass,2876.137135,2887.053324,1.5830249999999069,2.285577000000103,2881.34458275,2886.18033525,4.835752500000126
14414,14450,224198,1859020555,5476372,1H,45,24,00:45:24.719,2725.719652,pass,"forward_pass, hand_pass, short_or_medium_pass",11,43,3173,Cagliari,4-4-1,3162,Lazio,4-3-3,239288,S. Scuffet,GK,True,0.0,20.0,807111.0,I. Sulemana,LCMF,30.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1859020553.0,13.722165,['transition_low'],5.0,1.0,30.0,40.0,44.0,86.0,3173.0,Cagliari,4-4-1,,,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,0.0,0.0,,,,,,,,,2722.202654,2729.684141,pass,pass,2719.275087,2731.413954,3.516998000000058,3.9644889999999577,2721.3234045,2730.67526325,9.351858750000249
21748,21803,297984,1881962085,5476416,2H,83,19,01:23:19.746,5064.746525,touch,"progressive_run, carry",55,94,3315,Sassuolo,4-2-3-1,3157,Milan,4-1-4-1,669931,C. Volpato,AMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,22.27,78.0,86.0,1881962078.0,25.8041715,['attack'],15.0,7.0,41.0,91.0,91.0,46.0,3315.0,Sassuolo,4-2-3-1,True,False,False,right,0.1588,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,5062.672099,5069.648506,pass,pass,5059.181529,5073.165452,2.074425999999221,4.901981000000887,5062.1534925000005,5070.87400125,8.72050874999968
17769,17816,66540,1760589090,5476279,2H,55,7,00:55:07.417,3536.417582,pass,"lateral_pass, pass_to_final_third, short_or_medium_pass",65,78,3166,Bologna,4-3-3,3194,Hellas Verona,3-4-2-1,471029,M. Aebischer,DMF,True,-83.0,16.0,49991.0,R. Freuler,LCMF3,67.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1760589085.0,31.095081,['attack'],12.0,3.0,67.0,70.0,93.0,0.0,3166.0,Bologna,4-3-3,False,False,False,right,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,0.0,1.0,,,,,,,,,3534.366076,3537.195902,pass,pass,3532.410061,3538.971037,2.051506000000245,0.7783199999998942,3533.8531995,3537.390482,3.5372824999999466
21616,21671,60082,1764770471,5476275,2H,73,53,01:13:53.798,4562.798246,touch,loss,50,98,3162,Lazio,4-3-3,3159,Juventus,3-5-2,567230,N. Rovella,DMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1764770196.0,11.570941,['throw_in'],11.0,6.0,24.0,0.0,47.0,12.0,3159.0,Juventus,3-5-2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,4561.99333,4562.865623,touch,interception,4561.777758,4563.548425,0.8049160000000484,0.0673769999993965,4561.792101,4562.88246725,1.0903662499995337
15663,15703,154333,1830582074,5476331,2H,61,32,01:01:32.849,3764.849336,pass,"pass_to_final_third, short_or_medium_pass",62,63,3178,Empoli,4-3-3,3172,Atalanta,3-4-1-2,134435,A. Grassi,DMF,True,-50.0,8.0,480701.0,L. Cacace,LB,67.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1830582072.0,14.559249,"['attack', 'throw_in']",7.0,1.0,68.0,100.0,86.0,30.0,3178.0,Empoli,4-3-3,False,False,False,right,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,0.0,1.0,,,,,,,,,3761.492126,3766.559554,duel,throw_in,3755.907803,3769.187467,3.357210000000123,1.7102179999997134,3760.6528235,3766.9871085,6.334284999999909
