Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,event_id,match_id,match_period,minute,second,match_timestamp,video_timestamp,primary_type,secondary_types,location_x,location_y,team_id,team_name,team_formation,opponent_team_id,opponent_team_name,opponent_team_formation,player_id,player_name,player_position,pass_accurate,pass_angle,pass_length,recipient_id,recipient_name,recipient_position,end_location_x,end_location_y,shot_body_part,is_goal,on_target,goal_zone,xg,post_shot_xg,goalkeeper_action_id,goalkeeper,opponent_id_ground_duel,opponent_name_ground_duel,opponent_position_ground_duel,duel_type_ground_duel,kept_possession_ground_duel,progressed_with_ball_ground_duel,stopped_progress_ground_duel,recovered_possession_ground_duel,take_on_ground_duel,side_ground_duel,related_duel_id_ground_duel,opponent_id_aerial_duel,opponent_name_aerial_duel,opponent_position_aerial_duel,opponent_height_aerial_duel,first_touch_aerial_duel,height_aerial_duel,related_duel_id_aerial_duel,yellow_card,red_card,infraction_type,opponent_id_infraction,opponent_name_infraction,opponent_position_infraction,carry_progression,end_location_x_carry,end_location_y_carry,possession_id,possession_duration,possession_types,events_number,event_index,start_location_x,start_location_y,end_location_x_possession,end_location_y_possession,team_id_possession,team_name_possession,team_formation_possession,with_shot,with_shot_on_goal,with_goal,flank,xg_possession,back_pass,short_or_medium_pass,lateral_pass,forward_pass,progressive_pass,loose_ball_duel,carry,long_pass,pass_to_final_third,opportunity,head_pass,recovery,under_pressure,ball_out,loss,hand_pass,foul_suffered,ground_duel,linkup_play,offensive_duel,defensive_duel,foul,dribble,aerial_duel,counterpressing_recovery,pass,deep_completion,touch_in_box,interception,sliding_tackle,progressive_run,smart_pass,cross,deep_completed_cross,pass_to_penalty_area,second_assist,assist,key_pass,shot_assist,goal,conceded_goal,dribbled_past_attempt,shot_after_throw_in,shot_block,free_kick_cross,save,save_with_reflex,shot_after_corner,cross_blocked,through_pass,free_kick_shot,shot,head_shot,whistle,shot_after_free_kick,acceleration,penalty_foul,penalty_goal,penalty_conceded_goal,third_assist,penalty_save,flank_right,flank_left,flank_center,accurate,not_accurate,normal_pass,on_target_true,on_target_false,goal_true,goal_false,right_foot_true,left_foot_true,head_or_other_true,head_or_other_foot_true,video_timestamp_previous,video_timestamp_next,primary_type_next,primary_type_previous,video_timestamp_2_events_previous,video_timestamp_2_events_next,timestamp_previous_difference,timestamp_next_difference,begin_clip_timestamp,end_clip_timestamp,length_clip
25249,25309,300915,1884563780,5476418,2H,69,43,01:09:43.167,4446.167795,touch,carry,47,74,3166,Bologna,4-2-3-1,3163,Udinese,3-5-2,523944,S. Beukema,RCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,6.789,54.0,75.0,1884563769.0,37.147707,"['attack', 'throw_in']",15.0,11.0,18.0,100.0,73.0,65.0,3166.0,Bologna,4-2-3-1,False,False,False,center,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,4444.860347,4448.772116,pass,pass,4436.940943,4451.128976,1.307448000000477,2.6043209999998,4444.533485,4449.42319625,4.889711249999891
12335,12360,320393,1982623300,5476430,2H,62,30,01:02:30.723,3960.723109,pass,"lateral_pass, pass_to_final_third, short_or_medium_pass",64,81,3254,Frosinone,5-4-1,3172,Atalanta,3-4-3,634204,E. Barrenechea,LCMF,True,51.0,12.0,340763.0,F. Gelli,RB5,71.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1982623296.0,28.616692,"['attack', 'throw_in']",18.0,4.0,76.0,100.0,73.0,44.0,3254.0,Frosinone,5-4-1,False,False,False,center,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,0.0,1.0,,,,,,,,,3956.538383,3963.174937,pass,pass,3956.051252,3964.319944,4.184725999999955,2.451828000000205,3956.051252,3963.787894,7.736641999999847
16038,16078,86566,1770672396,5476291,1H,45,15,00:45:15.445,2716.44564,pass,"forward_pass, loss, short_or_medium_pass",44,69,3178,Empoli,4-3-3,3192,Salernitana,3-4-2-1,496427,S. Walukiewicz,RCB,False,20.0,20.0,526985.0,D. Bradarić,LWB,62.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1770672390.0,13.577157,['transition_medium'],6.0,4.0,36.0,38.0,62.0,79.0,3178.0,Empoli,4-3-3,,,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,1.0,1.0,,,,,,,,,2714.566449,2717.99959,interception,touch,2710.183115,2720.788161,1.879190999999992,1.5539499999999862,2714.09665125,2718.3880775,4.2914262499998586
1750,1751,59004,1764769184,5476275,1H,12,12,00:12:12.160,733.160259,pass,"cross, lateral_pass, loss, pass_to_penalty_area",89,90,3159,Juventus,3-5-2,3162,Lazio,4-1-4-1,642496,F. Gatti,RCB3,False,-62.0,24.0,146588.0,A. Romagnoli,LCB,99.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1764769173.0,19.458847,"['attack', 'transition_medium']",11.0,10.0,54.0,2.0,99.0,59.0,3159.0,Juventus,3-5-2,False,False,False,center,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,730.834496,734.080655,clearance,duel,728.896679,735.733981,2.325763000000052,0.9203959999999825,730.25305525,734.310754,4.057698749999986
11170,11195,190641,1837225872,5476352,2H,86,14,01:26:14.568,5324.568132,interception,"forward_pass, long_pass, loss, pass",34,23,3161,Internazionale,5-3-2,3254,Frosinone,3-4-3,405597,A. Bastoni,LCB3,False,32.0,29.0,583655.0,C. Okoli,CB,57.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1837226337.0,60.552894,"['set_piece_attack', 'free_kick']",21.0,10.0,11.0,61.0,81.0,86.0,3254.0,Frosinone,3-4-3,,,,,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,5323.10134,5326.45735,pass,pass,5319.465099,5328.889779,1.4667920000001686,1.889217999999346,5322.734642,5326.9296545,4.195012499999393
11298,11323,9608,1729533708,5476245,2H,67,42,01:07:42.368,4143.368841,interception,recovery,35,6,3168,Lecce,4-4-2,3162,Lazio,4-3-3,471122,A. Gallo,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1729533641.0,10.76087,"['set_piece_attack', 'free_kick']",10.0,4.0,46.0,29.0,40.0,93.0,3162.0,Lazio,4-3-3,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,4142.792093,4144.188288,pass,pass,4141.072568,4145.908338,0.576748000000407,0.8194469999998546,4142.647906,4144.39314975,1.745243749999645
24,24,227456,1856754237,5476374,1H,32,37,00:32:37.130,1958.130849,pass,"cross, lateral_pass, loss, pass_to_penalty_area",95,10,3157,Milan,4-2-3-1,3254,Frosinone,4-2-3-1,344132,T. Hernández,LCB,False,96.0,18.0,634204.0,E. Barrenechea,LDMF,93.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1856754236.0,6.9450775,"['corner', 'set_piece_attack', 'attack']",7.0,1.0,100.0,0.0,78.0,54.0,3157.0,Milan,4-2-3-1,True,False,False,left,0.0041,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,1955.839932,1959.36518,interception,corner,1947.856514,1961.129258,2.2909169999998085,1.234331000000111,1955.2672027500005,1959.67376275,4.4065599999998994
22020,22075,221535,1869057065,5476370,2H,82,30,01:22:30.635,5015.635066,touch,loss,60,65,3176,Fiorentina,4-2-3-1,3192,Salernitana,3-4-2-1,388064,C. Kouamé,RAMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1869057515.0,33.4556905,"['attack', 'transition_medium']",14.0,11.0,54.0,55.0,73.0,61.0,3192.0,Salernitana,3-4-2-1,False,False,False,center,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,5013.445847,5016.615326,pass,pass,5010.707004,5019.765455,2.1892189999998664,0.9802600000002712,5012.89854225,5016.860391,3.961848750000172
1054,1055,33340,1733151127,5476259,2H,68,18,01:08:18.090,4490.09032,pass,"cross, lateral_pass, progressive_pass",92,95,3194,Hellas Verona,3-4-3,3158,Roma,4-3-3,20516,D. Faraoni,RWB,False,-51.0,13.0,0.0,,,100.0,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1733151119.0,14.397074,"['set_piece_attack', 'attack', 'free_kick', 'free_kick_cross']",9.0,6.0,66.0,15.0,100.0,81.0,3194.0,Hellas Verona,3-4-3,False,False,False,right,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,4489.205847,4490.106548,duel,duel,4485.244953,4505.571473,0.8844730000000709,0.0162279999995007,4488.98472875,4490.110605,1.125876250000147
26565,26627,322758,1960316346,5476431,2H,94,14,01:34:14.818,5809.818109,touch,loss,81,63,3166,Bologna,4-1-4-1,3173,Cagliari,5-3-2,352096,N. Moro,CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1960316337.0,30.6176235,"['set_piece_attack', 'free_kick']",17.0,10.0,0.0,58.0,65.0,96.0,3166.0,Bologna,4-1-4-1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,5808.879761,5810.111239,pass,duel,5806.976965,5810.773933,0.938347999999678,0.2931300000000192,5808.645174,5810.184521499999,1.5393474999991668
