Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,event_id,match_id,match_period,minute,second,match_timestamp,video_timestamp,primary_type,secondary_types,location_x,location_y,team_id,team_name,team_formation,opponent_team_id,opponent_team_name,opponent_team_formation,player_id,player_name,player_position,pass_accurate,pass_angle,pass_length,recipient_id,recipient_name,recipient_position,end_location_x,end_location_y,shot_body_part,is_goal,on_target,goal_zone,xg,post_shot_xg,goalkeeper_action_id,goalkeeper,opponent_id_ground_duel,opponent_name_ground_duel,opponent_position_ground_duel,duel_type_ground_duel,kept_possession_ground_duel,progressed_with_ball_ground_duel,stopped_progress_ground_duel,recovered_possession_ground_duel,take_on_ground_duel,side_ground_duel,related_duel_id_ground_duel,opponent_id_aerial_duel,opponent_name_aerial_duel,opponent_position_aerial_duel,opponent_height_aerial_duel,first_touch_aerial_duel,height_aerial_duel,related_duel_id_aerial_duel,yellow_card,red_card,infraction_type,opponent_id_infraction,opponent_name_infraction,opponent_position_infraction,carry_progression,end_location_x_carry,end_location_y_carry,possession_id,possession_duration,possession_types,events_number,event_index,start_location_x,start_location_y,end_location_x_possession,end_location_y_possession,team_id_possession,team_name_possession,team_formation_possession,with_shot,with_shot_on_goal,with_goal,flank,xg_possession,back_pass,short_or_medium_pass,lateral_pass,forward_pass,progressive_pass,loose_ball_duel,carry,long_pass,pass_to_final_third,opportunity,head_pass,recovery,under_pressure,ball_out,loss,hand_pass,foul_suffered,ground_duel,linkup_play,offensive_duel,defensive_duel,foul,dribble,aerial_duel,counterpressing_recovery,pass,deep_completion,touch_in_box,interception,sliding_tackle,progressive_run,smart_pass,cross,deep_completed_cross,pass_to_penalty_area,second_assist,assist,key_pass,shot_assist,goal,conceded_goal,dribbled_past_attempt,shot_after_throw_in,shot_block,free_kick_cross,save,save_with_reflex,shot_after_corner,cross_blocked,through_pass,free_kick_shot,shot,head_shot,whistle,shot_after_free_kick,acceleration,penalty_foul,penalty_goal,penalty_conceded_goal,third_assist,penalty_save,flank_right,flank_left,flank_center,accurate,not_accurate,normal_pass,on_target_true,on_target_false,goal_true,goal_false,right_foot_true,left_foot_true,head_or_other_true,head_or_other_foot_true,video_timestamp_previous,video_timestamp_next,primary_type_next,primary_type_previous,video_timestamp_2_events_previous,video_timestamp_2_events_next,timestamp_previous_difference,timestamp_next_difference,begin_clip_timestamp,end_clip_timestamp,length_clip
12956,12983,188447,1832460851,5476351,2H,58,27,00:58:27.403,3709.403763,pass,"forward_pass, loss, short_or_medium_pass",76,5,3193,Genoa,3-5-2,3194,Hellas Verona,3-4-2-1,511944,J. Vásquez,LCB3,False,0.0,8.0,639489.0,F. Terracciano,LWB,84.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1832460841.0,18.5498805,"['attack', 'throw_in']",13.0,11.0,61.0,0.0,84.0,5.0,3193.0,Genoa,3-5-2,False,False,False,left,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,1.0,1.0,,,,,,,,,3707.738687,3711.102652,interception,pass,3705.972733,3713.114476,1.6650759999997715,1.6988890000002357,3707.322418,3711.52737425,4.204956250000123
4011,4015,38176,1742280059,5476262,1H,34,48,00:34:48.647,2089.64754,duel,loose_ball_duel,56,88,3159,Juventus,3-5-2,3178,Empoli,4-3-3,209117,A. Rabiot,LCMF3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1742279895.0,34.0547795,[],17.0,8.0,8.0,47.0,74.0,27.0,3178.0,Empoli,4-3-3,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,2087.398053,2089.788595,duel,pass,2084.814504,2090.502832,2.2494870000000446,0.1410550000000512,2086.83568125,2089.82385875,2.988177500000347
22325,22382,402273,2098590691,5476478,2H,68,12,01:08:12.230,4341.23029,touch,"progressive_run, carry",64,10,3192,Salernitana,3-4-2-1,3178,Empoli,5-4-1,526985,D. Bradarić,LWB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,11.7,70.0,28.0,2098590670.0,60.778687,"['set_piece_attack', 'attack', 'free_kick']",26.0,19.0,33.0,21.0,93.0,48.0,3192.0,Salernitana,3-4-2-1,True,True,True,right,0.1869,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,4339.775451,4344.278168,pass,pass,4337.044971,4346.985683,1.4548389999999929,3.0478779999994003,4339.41174125,4345.0401375,5.628396250000151
20637,20690,417903,2091339210,5476487,2H,92,6,01:32:06.677,5540.677177,touch,carry,70,14,3168,Lecce,4-4-1,3185,Torino,3-4-1-2,22578,N. Sansone,LW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,-15.5,53.0,13.0,2091339208.0,12.9744015,"['set_piece_attack', 'free_kick']",7.0,2.0,58.0,29.0,57.0,33.0,3168.0,Lecce,4-4-1,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,5538.795957,5543.263064,pass,pass,5537.631861,5545.667996,1.881219999999303,2.5858870000001843,5538.325652,5543.90953575,5.583883749999586
1120,1121,198216,1834872805,5476357,1H,32,28,00:32:28.584,1949.584219,pass,"cross, deep_completed_cross, lateral_pass, progressive_pass, touch_in_box",94,24,3187,Napoli,4-2-3-1,3178,Empoli,4-3-3,208696,M. Politano,RAMF,True,87.0,19.0,269152.0,G. Simeone,CF,95.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1834872783.0,75.9891815,"['attack', 'transition_low']",41.0,19.0,29.0,43.0,96.0,35.0,3187.0,Napoli,4-2-3-1,False,False,False,left,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,1948.913552,1951.055768,duel,duel,1948.671877,1951.07539,0.670667000000094,1.471548999999868,1948.74588525,1951.07539,2.329504750000069
11570,11595,399671,2092408369,5476477,1H,24,29,00:24:29.672,1470.672991,interception,,88,2,3161,Internazionale,3-5-2,3158,Roma,3-5-2,372255,L. Martínez,CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2092409448.0,9.823751,['throw_in'],3.0,2.0,21.0,100.0,12.0,98.0,3158.0,Roma,3-5-2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1470.132815,1473.954301,game_interruption,pass,1460.579152,1480.386002,0.540175999999974,3.281310000000076,1469.9977709999998,1474.7746285,4.776857500000233
26077,26139,158731,1819114459,5476334,1H,27,24,00:27:24.847,1645.847631,touch,carry,48,4,3159,Juventus,3-5-2,3194,Hellas Verona,3-4-1-2,127796,F. Kostić,LWB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,4.497,53.0,4.0,1819115907.0,31.740396,"['set_piece_attack', 'free_kick']",10.0,3.0,0.0,52.0,69.0,15.0,3159.0,Juventus,3-5-2,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1643.706632,1647.87195,pass,pass,1640.871833,1653.967743,2.1409990000001926,2.0243189999998776,1643.17138225,1648.37802975,5.206647500000145
16829,16874,115659,1781663721,5476308,1H,44,15,00:44:15.962,2656.962728,pass,"forward_pass, pass_to_final_third, recovery, counterpressing_recovery, short_or_medium_pass",64,25,3194,Hellas Verona,3-4-2-1,3185,Torino,3-4-2-1,218896,O. Duda,RCMF,True,-6.0,8.0,471901.0,C. Ngonge,AMF,72.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1781663695.0,41.7800525,"['attack', 'transition_low']",22.0,14.0,19.0,55.0,86.0,45.0,3194.0,Hellas Verona,3-4-2-1,False,False,False,center,0.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,0.0,1.0,,,,,,,,,2653.79663,2659.90044,pass,pass,2653.221441,2662.489767,3.166098000000148,2.9377119999999195,2653.221441,2660.634868,7.413426999999956
11576,11601,165670,1815692406,5476338,1H,35,0,00:35:00.443,2101.443452,interception,,12,15,3187,Napoli,4-3-3,3157,Milan,4-3-3,22107,Mário Rui,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1815692187.0,29.692672,"['attack', 'transition_high']",17.0,16.0,71.0,92.0,88.0,85.0,3157.0,Milan,4-3-3,False,False,False,right,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,2100.212906,2130.075747,game_interruption,pass,2098.259775,2138.803941,1.2305459999997763,28.632294999999885,2099.9052695,2106.443452,6.538182499999948
16242,16284,133089,1797029217,5476319,1H,6,41,00:06:41.413,402.413593,pass,short_or_medium_pass,72,93,3176,Fiorentina,4-4-1-1,3187,Napoli,4-3-3,344744,J. Ikoné,RW,True,-135.0,9.0,372256.0,L. Martínez Quarta,RCB,66.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1797029215.0,11.674266,['attack'],14.0,1.0,66.0,94.0,94.0,48.0,3176.0,Fiorentina,4-4-1-1,True,False,False,right,0.4996,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,0.0,1.0,,,,,,,,,401.06128,404.005219,duel,interception,399.280422,406.064044,1.352312999999981,1.5916260000000193,400.72320175,404.4031255,3.679923749999944
24577,24635,391144,2090215286,5476472,1H,18,11,00:18:11.553,1092.553502,touch,carry,80,74,3176,Fiorentina,4-2-3-1,3254,Frosinone,4-4-2,344744,J. Ikoné,RAMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,9.949,88.0,66.0,2090215281.0,5.0943155,['attack'],6.0,2.0,68.0,28.0,88.0,66.0,3176.0,Fiorentina,4-2-3-1,True,True,True,center,0.1278,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1090.439619,1093.04611,duel,pass,1088.706043,1094.162947,2.113882999999987,0.4926080000000183,1089.91114825,1093.169262,3.258113749999893
5134,5140,352286,1973244527,5476449,1H,47,54,00:47:54.426,2875.426163,duel,"aerial_duel, loss",63,54,3163,Udinese,3-5-2,3157,Milan,4-2-3-1,333212,S. Lovrič,RCMF3,,,,,,,,,,,,,,,,,,,,,,,,,,,,405603.0,M. Gabbia,LCB,185.0,True,180.0,1973244755.0,0,0,,,,,,,,1973245899.0,74.309064,"['attack', 'transition_low']",35.0,26.0,8.0,47.0,86.0,96.0,3163.0,Udinese,3-5-2,False,False,False,right,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,2874.043563,2878.50761,pass,pass,2873.995593,2879.824815,1.3825999999999112,3.0814470000000256,2873.995593,2879.27797175,5.282378750000135
3580,3582,121987,1788471178,5476312,2H,45,55,00:45:55.565,3011.565537,duel,"aerial_duel, loss",35,12,3254,Frosinone,4-3-3,3194,Hellas Verona,3-4-1-2,547492,Reinier,LWF,,,,,,,,,,,,,,,,,,,,,,,,,,,,262369.0,G. Magnani,RCB3,191.0,False,185.0,1788470645.0,0,0,,,,,,,,1788470612.0,89.617814,['attack'],42.0,28.0,51.0,50.0,91.0,100.0,3194.0,Hellas Verona,3-4-1-2,False,False,False,left,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,3009.742259,3015.456749,pass,pass,3005.623711,3019.557965,1.8232779999998456,3.891211999999996,3009.2864395,3016.429552,7.143112499999916
18872,18921,401652,2098589883,5476478,1H,37,48,00:37:48.255,2269.255373,shot,"opportunity, touch_in_box",85,51,3192,Salernitana,3-4-2-1,3178,Empoli,5-4-1,515713,B. Dia,CF,,,,,,,,,left_foot,0.0,0.0,obr,0.1514,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2098589877.0,6.079673,['attack'],6.0,5.0,75.0,25.0,85.0,51.0,3192.0,Salernitana,3-4-2-1,True,False,False,left,0.1514,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,2268.492847,2275.152834,game_interruption,duel,2265.785425,2369.75512,0.7625259999999798,5.897461000000021,2268.3022155,2276.62719925,8.324983750000229
26202,26264,32924,1733150598,5476259,1H,45,30,00:45:30.846,2731.846075,touch,"progressive_run, carry",65,19,3194,Hellas Verona,3-4-3,3158,Roma,3-5-2,491083,M. Folorunsho,LWF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,14.99,74.0,47.0,1733150581.0,22.16102,"['counterattack', 'attack', 'transition_low']",8.0,4.0,20.0,32.0,86.0,64.0,3194.0,Hellas Verona,3-4-3,False,False,False,right,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,2729.773511,2737.194413,pass,pass,2726.70698,2738.020183,2.0725640000000567,5.34833800000024,2729.25537,2738.020183,8.764813000000231
