event_id,match_id,match_period,minute,second,match_timestamp,video_timestamp,primary_type,secondary_types,location_x,location_y,team_id,team_name,team_formation,opponent_team_id,opponent_team_name,opponent_team_formation,player_id,player_name,player_position,pass_accurate,pass_angle,pass_length,recipient_id,recipient_name,recipient_position,end_location_x,end_location_y,shot_body_part,is_goal,on_target,goal_zone,xg,post_shot_xg,goalkeeper_action_id,goalkeeper,opponent_id_ground_duel,opponent_name_ground_duel,opponent_position_ground_duel,duel_type_ground_duel,kept_possession_ground_duel,progressed_with_ball_ground_duel,stopped_progress_ground_duel,recovered_possession_ground_duel,take_on_ground_duel,side_ground_duel,related_duel_id_ground_duel,opponent_id_aerial_duel,opponent_name_aerial_duel,opponent_position_aerial_duel,opponent_height_aerial_duel,first_touch_aerial_duel,height_aerial_duel,related_duel_id_aerial_duel,yellow_card,red_card,infraction_type,opponent_id_infraction,opponent_name_infraction,opponent_position_infraction,carry_progression,end_location_x_carry,end_location_y_carry,possession_id,possession_duration,possession_types,events_number,event_index,start_location_x,start_location_y,end_location_x_possession,end_location_y_possession,team_id_possession,team_name_possession,team_formation_possession,with_shot,with_shot_on_goal,with_goal,flank,xg_possession
1723218737,5476240,1H,23,37,00:23:37.225,1418.225164,duel,"dribble, ground_duel, loss, offensive_duel",15,13,3157,Milan,4-3-3,3166,Bologna,4-1-3-2,399654,Rafael Leão,LWF,,,,,,,,,,,,,,,,,0.0,,,dribble,False,False,,,True,right,1723220295.0,,,,,,,,,,,,,,,,,1723218725.0,11.072198,[],12.0,11.0,12.0,37.0,15.0,13.0,3157.0,Milan,4-3-3,,,,,
1723220295,5476240,1H,23,37,00:23:37.225,1418.225164,duel,"defensive_duel, dribbled_past_attempt, ground_duel",85,87,3166,Bologna,4-1-3-2,3157,Milan,4-3-3,0,,,,,,,,,,,,,,,,,,,399654.0,Rafael Leão,LWF,defensive_duel,,,True,True,True,left,1723218737.0,,,,,,,,,,,,,,,,,1723220295.0,14.9659785,['attack'],8.0,0.0,85.0,87.0,100.0,86.0,3166.0,Bologna,4-1-3-2,False,False,False,right,0.0
1723218637,5476240,1H,23,43,00:23:43.362,1424.362612,pass,"lateral_pass, short_or_medium_pass",80,81,3166,Bologna,4-1-3-2,3157,Milan,4-3-3,282799,S. Posch,RB,True,-90.0,12.0,543793.0,J. Zirkzee,CF,80.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723220295.0,14.9659785,['attack'],8.0,1.0,85.0,87.0,100.0,86.0,3166.0,Bologna,4-1-3-2,False,False,False,right,0.0
1723218638,5476240,1H,23,43,00:23:43.872,1424.872757,pass,"lateral_pass, short_or_medium_pass",80,63,3166,Bologna,4-1-3-2,3157,Milan,4-3-3,543793,J. Zirkzee,CF,False,45.0,20.0,344132.0,T. Hernández,LB,93.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723220295.0,14.9659785,['attack'],8.0,2.0,85.0,87.0,100.0,86.0,3166.0,Bologna,4-1-3-2,False,False,False,right,0.0
1723218740,5476240,1H,23,47,00:23:47.159,1428.159671,duel,"dribble, ground_duel, offensive_duel, recovery, carry",7,16,3157,Milan,4-3-3,3166,Bologna,4-1-3-2,344132,T. Hernández,LB,,,,,,,,,,,,,,,,,0.0,,,dribble,True,False,,,False,right,1723220296.0,,,,,,,,,,,,,,-5.07,3.0,10.0,1723220295.0,14.9659785,['attack'],8.0,3.0,85.0,87.0,100.0,86.0,3166.0,Bologna,4-1-3-2,False,False,False,right,0.0
1723220296,5476240,1H,23,47,00:23:47.159,1428.159671,duel,"defensive_duel, ground_duel",93,84,3166,Bologna,4-1-3-2,3157,Milan,4-3-3,0,,,,,,,,,,,,,,,,,,,344132.0,T. Hernández,LB,defensive_duel,,,True,False,False,left,1723218740.0,,,,,,,,,,,,,,,,,1723220295.0,14.9659785,['attack'],8.0,4.0,85.0,87.0,100.0,86.0,3166.0,Bologna,4-1-3-2,False,False,False,right,0.0
1723218744,5476240,1H,23,48,00:23:48.259,1429.259297,pass,"loss, progressive_pass, short_or_medium_pass",3,10,3157,Milan,4-3-3,3166,Bologna,4-1-3-2,344132,T. Hernández,LB,False,45.0,2.0,541676.0,D. Ndoye,RAMF,4.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723220295.0,14.9659785,['attack'],8.0,5.0,85.0,87.0,100.0,86.0,3166.0,Bologna,4-1-3-2,False,False,False,right,0.0
1723218639,5476240,1H,23,48,00:23:48.813,1429.813772,interception,,96,88,3166,Bologna,4-1-3-2,3157,Milan,4-3-3,541676,D. Ndoye,RAMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723220295.0,14.9659785,['attack'],8.0,6.0,85.0,87.0,100.0,86.0,3166.0,Bologna,4-1-3-2,False,False,False,right,0.0
1723218747,5476240,1H,23,55,00:23:55.568,1436.568513,game_interruption,ball_out,0,14,3157,Milan,4-3-3,3166,Bologna,4-1-3-2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723220295.0,14.9659785,['attack'],8.0,7.0,85.0,87.0,100.0,86.0,3166.0,Bologna,4-1-3-2,False,False,False,right,0.0
1723218756,5476240,1H,26,24,00:26:24.028,1585.028487,goal_kick,,0,40,3157,Milan,4-3-3,3166,Bologna,4-1-3-2,291591,F. Tomori,LCB,True,60.0,8.0,134496.0,M. Maignan,GK,9.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723218756.0,5.7022935,"['set_piece_attack', 'free_kick']",2.0,0.0,0.0,40.0,57.0,36.0,3157.0,Milan,4-3-3,,,,,
1723218757,5476240,1H,26,27,00:26:27.664,1588.664174,pass,"forward_pass, long_pass, loss, progressive_pass",9,50,3157,Milan,4-3-3,3166,Bologna,4-1-3-2,134496,M. Maignan,GK,False,-11.0,51.0,523944.0,S. Beukema,RCB,57.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723218756.0,5.7022935,"['set_piece_attack', 'free_kick']",2.0,1.0,0.0,40.0,57.0,36.0,3157.0,Milan,4-3-3,,,,,
1723218657,5476240,1H,26,31,00:26:31.797,1592.797387,pass,"forward_pass, head_pass, pass_to_final_third, short_or_medium_pass",43,64,3166,Bologna,4-1-3-2,3157,Milan,4-3-3,523944,S. Beukema,RCB,False,15.0,31.0,344132.0,T. Hernández,LB,71.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723218657.0,4.168623,['transition_medium'],1.0,0.0,43.0,64.0,71.0,76.0,3166.0,Bologna,4-1-3-2,,,,,
1723218758,5476240,1H,26,36,00:26:36.179,1597.179219,pass,"recovery, counterpressing_recovery, short_or_medium_pass",29,24,3157,Milan,4-3-3,3166,Bologna,4-1-3-2,344132,T. Hernández,LB,True,72.0,6.0,254493.0,R. Krunić,DMF,30.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723218758.0,39.167364,['attack'],17.0,0.0,29.0,24.0,91.0,37.0,3157.0,Milan,4-3-3,True,True,False,right,0.2037
1723218760,5476240,1H,26,37,00:26:37.251,1598.251654,pass,short_or_medium_pass,30,32,3157,Milan,4-3-3,3166,Bologna,4-1-3-2,254493,R. Krunić,DMF,True,-90.0,9.0,344132.0,T. Hernández,LB,30.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723218758.0,39.167364,['attack'],17.0,1.0,29.0,24.0,91.0,37.0,3157.0,Milan,4-3-3,True,True,False,right,0.2037
1723218761,5476240,1H,26,37,00:26:37.420,1598.420884,duel,"loose_ball_duel, carry",30,19,3157,Milan,4-3-3,3166,Bologna,4-1-3-2,344132,T. Hernández,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.817,38.0,6.0,1723218758.0,39.167364,['attack'],17.0,2.0,29.0,24.0,91.0,37.0,3157.0,Milan,4-3-3,True,True,False,right,0.2037
1723220297,5476240,1H,26,37,00:26:37.420,1598.420884,duel,loose_ball_duel,70,81,3166,Bologna,4-1-3-2,3157,Milan,4-3-3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723218758.0,39.167364,['attack'],17.0,3.0,29.0,24.0,91.0,37.0,3157.0,Milan,4-3-3,True,True,False,right,0.2037
1723218762,5476240,1H,26,40,00:26:40.317,1601.317658,pass,"lateral_pass, short_or_medium_pass",38,6,3157,Milan,4-3-3,3166,Bologna,4-1-3-2,344132,T. Hernández,LB,True,54.0,19.0,520698.0,T. Reijnders,LCMF3,49.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723218758.0,39.167364,['attack'],17.0,4.0,29.0,24.0,91.0,37.0,3157.0,Milan,4-3-3,True,True,False,right,0.2037
1723218763,5476240,1H,26,42,00:26:42.304,1603.304826,pass,"back_pass, short_or_medium_pass",49,28,3157,Milan,4-3-3,3166,Bologna,4-1-3-2,520698,T. Reijnders,LCMF3,True,159.0,9.0,254493.0,R. Krunić,DMF,41.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723218758.0,39.167364,['attack'],17.0,5.0,29.0,24.0,91.0,37.0,3157.0,Milan,4-3-3,True,True,False,right,0.2037
1723218767,5476240,1H,26,44,00:26:44.035,1605.035463,pass,"lateral_pass, short_or_medium_pass",41,32,3157,Milan,4-3-3,3166,Bologna,4-1-3-2,254493,R. Krunić,DMF,True,87.0,22.0,521375.0,M. Thiaw,RCB,42.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723218758.0,39.167364,['attack'],17.0,6.0,29.0,24.0,91.0,37.0,3157.0,Milan,4-3-3,True,True,False,right,0.2037
1723218769,5476240,1H,26,46,00:26:46.760,1607.760126,pass,"lateral_pass, short_or_medium_pass",42,65,3157,Milan,4-3-3,3166,Bologna,4-1-3-2,521375,M. Thiaw,RCB,True,51.0,26.0,391530.0,C. Pulišić,RWF,58.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723218758.0,39.167364,['attack'],17.0,7.0,29.0,24.0,91.0,37.0,3157.0,Milan,4-3-3,True,True,False,right,0.2037
1723218773,5476240,1H,26,50,00:26:50.049,1611.049386,pass,"back_pass, linkup_play, short_or_medium_pass",58,95,3157,Milan,4-3-3,3166,Bologna,4-1-3-2,391530,C. Pulišić,RWF,True,-146.0,23.0,521375.0,M. Thiaw,RCB,40.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723218758.0,39.167364,['attack'],17.0,8.0,29.0,24.0,91.0,37.0,3157.0,Milan,4-3-3,True,True,False,right,0.2037
1723218775,5476240,1H,26,54,00:26:54.349,1615.349011,pass,"lateral_pass, short_or_medium_pass",40,77,3157,Milan,4-3-3,3166,Bologna,4-1-3-2,521375,M. Thiaw,RCB,True,-132.0,32.0,134496.0,M. Maignan,GK,20.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723218758.0,39.167364,['attack'],17.0,9.0,29.0,24.0,91.0,37.0,3157.0,Milan,4-3-3,True,True,False,right,0.2037
1723218777,5476240,1H,27,3,00:27:03.072,1624.072035,pass,"lateral_pass, short_or_medium_pass",20,42,3157,Milan,4-3-3,3166,Bologna,4-1-3-2,134496,M. Maignan,GK,True,-66.0,20.0,291591.0,F. Tomori,LCB,28.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723218758.0,39.167364,['attack'],17.0,10.0,29.0,24.0,91.0,37.0,3157.0,Milan,4-3-3,True,True,False,right,0.2037
1723218779,5476240,1H,27,5,00:27:05.288,1626.288844,pass,"forward_pass, short_or_medium_pass",28,16,3157,Milan,4-3-3,3166,Bologna,4-1-3-2,291591,F. Tomori,LCB,True,15.0,20.0,26010.0,O. Giroud,CF,46.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723218758.0,39.167364,['attack'],17.0,11.0,29.0,24.0,91.0,37.0,3157.0,Milan,4-3-3,True,True,False,right,0.2037
1723218780,5476240,1H,27,6,00:27:06.504,1627.504997,pass,"linkup_play, short_or_medium_pass, under_pressure",46,24,3157,Milan,4-3-3,3166,Bologna,4-1-3-2,26010,O. Giroud,CF,True,81.0,6.0,520698.0,T. Reijnders,LCMF3,47.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723218758.0,39.167364,['attack'],17.0,12.0,29.0,24.0,91.0,37.0,3157.0,Milan,4-3-3,True,True,False,right,0.2037
1723218785,5476240,1H,27,7,00:27:07.810,1628.810027,acceleration,"progressive_run, carry",47,32,3157,Milan,4-3-3,3166,Bologna,4-1-3-2,520698,T. Reijnders,LCMF3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.61,62.0,59.0,1723218758.0,39.167364,['attack'],17.0,13.0,29.0,24.0,91.0,37.0,3157.0,Milan,4-3-3,True,True,False,right,0.2037
1723218796,5476240,1H,27,10,00:27:10.638,1631.638233,pass,"forward_pass, pass_to_final_third, progressive_pass, short_or_medium_pass",62,59,3157,Milan,4-3-3,3166,Bologna,4-1-3-2,520698,T. Reijnders,LCMF3,True,37.0,25.0,391530.0,C. Pulišić,RWF,81.0,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723218758.0,39.167364,['attack'],17.0,14.0,29.0,24.0,91.0,37.0,3157.0,Milan,4-3-3,True,True,False,right,0.2037
1723218799,5476240,1H,27,14,00:27:14.184,1635.184111,pass,"cross, deep_completed_cross, key_pass, lateral_pass, pass_to_penalty_area, progressive_pass, shot_assist",81,81,3157,Milan,4-3-3,3166,Bologna,4-1-3-2,391530,C. Pulišić,RWF,True,-70.0,32.0,26010.0,O. Giroud,CF,91.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723218758.0,39.167364,['attack'],17.0,15.0,29.0,24.0,91.0,37.0,3157.0,Milan,4-3-3,True,True,False,right,0.2037
1723218803,5476240,1H,27,16,00:27:16.509,1637.509055,shot,"opportunity, touch_in_box",91,37,3157,Milan,4-3-3,3166,Bologna,4-1-3-2,26010,O. Giroud,CF,,,,,,,,,left_foot,False,True,gt,0.2037,0.3025,1723218686.0,"{'id': 99430, 'name': 'Ł. Skorupski'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,1723218758.0,39.167364,['attack'],17.0,16.0,29.0,24.0,91.0,37.0,3157.0,Milan,4-3-3,True,True,False,right,0.2037
1723218686,5476240,1H,27,17,00:27:17.807,1638.807985,shot_against,"save, save_with_reflex",3,51,3166,Bologna,4-1-3-2,3157,Milan,4-3-3,99430,Ł. Skorupski,GK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723218688,5476240,1H,27,19,00:27:19.668,1640.66886,clearance,,6,32,3166,Bologna,4-1-3-2,3157,Milan,4-3-3,92900,C. Lykogiannis,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723218688.0,2.090571,[],2.0,0.0,6.0,32.0,0.0,39.0,3166.0,Bologna,4-1-3-2,,,,,
1723218810,5476240,1H,27,23,00:27:23.850,1644.850002,game_interruption,ball_out,100,61,3157,Milan,4-3-3,3166,Bologna,4-1-3-2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723218688.0,2.090571,[],2.0,1.0,6.0,32.0,0.0,39.0,3166.0,Bologna,4-1-3-2,,,,,
1723218822,5476240,1H,28,0,00:28:00.384,1681.384764,corner,shot_assist,100,100,3157,Milan,4-3-3,3166,Bologna,4-1-3-2,391530,C. Pulišić,RWF,True,-107.0,27.0,235555.0,R. Loftus-Cheek,RCMF3,92.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723218822.0,2.852476,"['corner', 'set_piece_attack', 'attack']",4.0,0.0,100.0,100.0,95.0,39.0,3157.0,Milan,4-3-3,True,False,False,right,0.0522
1723218828,5476240,1H,28,2,00:28:02.563,1683.56313,duel,aerial_duel,92,62,3157,Milan,4-3-3,3166,Bologna,4-1-3-2,235555,R. Loftus-Cheek,RCMF3,,,,,,,,,,,,,,,,,,,,,,,,,,,,543793.0,J. Zirkzee,CF,193.0,True,191.0,1723218692.0,,,,,,,,,,1723218822.0,2.852476,"['corner', 'set_piece_attack', 'attack']",4.0,1.0,100.0,100.0,95.0,39.0,3157.0,Milan,4-3-3,True,False,False,right,0.0522
1723218692,5476240,1H,28,2,00:28:02.690,1683.690726,duel,aerial_duel,8,38,3166,Bologna,4-1-3-2,3157,Milan,4-3-3,543793,J. Zirkzee,CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,235555.0,R. Loftus-Cheek,RCMF3,191.0,False,193.0,1723218828.0,,,,,,,,,,1723218822.0,2.852476,"['corner', 'set_piece_attack', 'attack']",4.0,2.0,100.0,100.0,95.0,39.0,3157.0,Milan,4-3-3,True,False,False,right,0.0522
1723218833,5476240,1H,28,3,00:28:03.783,1684.783754,shot,"shot_after_corner, touch_in_box",95,39,3157,Milan,4-3-3,3166,Bologna,4-1-3-2,399654,Rafael Leão,LWF,,,,,,,,,right_foot,False,False,bc,0.05215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723218822.0,2.852476,"['corner', 'set_piece_attack', 'attack']",4.0,3.0,100.0,100.0,95.0,39.0,3157.0,Milan,4-3-3,True,False,False,right,0.0522
1723220190,5476240,1H,28,5,00:28:05.125,1686.125594,interception,shot_block,5,64,3166,Bologna,4-1-3-2,3157,Milan,4-3-3,282799,S. Posch,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723220190.0,51.046782,['attack'],18.0,0.0,5.0,64.0,93.0,50.0,3166.0,Bologna,4-1-3-2,False,False,False,left,0.0
1723220191,5476240,1H,28,6,00:28:06.742,1687.742976,touch,carry,1,57,3166,Bologna,4-1-3-2,3157,Milan,4-3-3,99430,Ł. Skorupski,GK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,13.0,59.0,1723220190.0,51.046782,['attack'],18.0,1.0,5.0,64.0,93.0,50.0,3166.0,Bologna,4-1-3-2,False,False,False,left,0.0
1723218695,5476240,1H,28,14,00:28:14.503,1695.503583,pass,"hand_pass, lateral_pass, short_or_medium_pass",13,59,3166,Bologna,4-1-3-2,3157,Milan,4-3-3,99430,Ł. Skorupski,GK,True,-56.0,22.0,496214.0,N. Domínguez,AMF,25.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723220190.0,51.046782,['attack'],18.0,2.0,5.0,64.0,93.0,50.0,3166.0,Bologna,4-1-3-2,False,False,False,left,0.0
1723218696,5476240,1H,28,16,00:28:16.716,1697.716483,pass,"forward_pass, short_or_medium_pass",25,33,3166,Bologna,4-1-3-2,3157,Milan,4-3-3,496214,N. Domínguez,AMF,True,-38.0,25.0,445146.0,L. Ferguson,LAMF,43.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723220190.0,51.046782,['attack'],18.0,3.0,5.0,64.0,93.0,50.0,3166.0,Bologna,4-1-3-2,False,False,False,left,0.0
1723218697,5476240,1H,28,21,00:28:21.867,1702.867065,pass,"back_pass, short_or_medium_pass",43,10,3166,Bologna,4-1-3-2,3157,Milan,4-3-3,445146,L. Ferguson,LAMF,True,153.0,12.0,368194.0,J. Lucumí,LCB,33.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723220190.0,51.046782,['attack'],18.0,4.0,5.0,64.0,93.0,50.0,3166.0,Bologna,4-1-3-2,False,False,False,left,0.0
1723218699,5476240,1H,28,24,00:28:24.276,1705.276888,pass,short_or_medium_pass,33,17,3166,Bologna,4-1-3-2,3157,Milan,4-3-3,368194,J. Lucumí,LCB,True,-103.0,9.0,92900.0,C. Lykogiannis,LB,31.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723220190.0,51.046782,['attack'],18.0,5.0,5.0,64.0,93.0,50.0,3166.0,Bologna,4-1-3-2,False,False,False,left,0.0
1723218700,5476240,1H,28,25,00:28:25.873,1706.873149,pass,"lateral_pass, short_or_medium_pass",31,4,3166,Bologna,4-1-3-2,3157,Milan,4-3-3,92900,C. Lykogiannis,LB,True,118.0,22.0,523944.0,S. Beukema,RCB,22.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723220190.0,51.046782,['attack'],18.0,6.0,5.0,64.0,93.0,50.0,3166.0,Bologna,4-1-3-2,False,False,False,left,0.0
1723218703,5476240,1H,28,27,00:28:27.498,1708.498449,touch,carry,22,33,3166,Bologna,4-1-3-2,3157,Milan,4-3-3,523944,S. Beukema,RCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1,33.0,59.0,1723220190.0,51.046782,['attack'],18.0,7.0,5.0,64.0,93.0,50.0,3166.0,Bologna,4-1-3-2,False,False,False,left,0.0
1723218704,5476240,1H,28,34,00:28:34.878,1715.878786,pass,short_or_medium_pass,33,59,3166,Bologna,4-1-3-2,3157,Milan,4-3-3,523944,S. Beukema,RCB,True,84.0,10.0,471029.0,M. Aebischer,DMF,34.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723220190.0,51.046782,['attack'],18.0,8.0,5.0,64.0,93.0,50.0,3166.0,Bologna,4-1-3-2,False,False,False,left,0.0
1723218705,5476240,1H,28,36,00:28:36.573,1717.573132,pass,short_or_medium_pass,34,73,3166,Bologna,4-1-3-2,3157,Milan,4-3-3,471029,M. Aebischer,DMF,True,-124.0,7.0,523944.0,S. Beukema,RCB,30.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723220190.0,51.046782,['attack'],18.0,9.0,5.0,64.0,93.0,50.0,3166.0,Bologna,4-1-3-2,False,False,False,left,0.0
1723218706,5476240,1H,28,39,00:28:39.137,1720.137932,pass,"forward_pass, short_or_medium_pass",30,64,3166,Bologna,4-1-3-2,3157,Milan,4-3-3,523944,S. Beukema,RCB,True,7.0,17.0,352096.0,N. Moro,SS,46.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723220190.0,51.046782,['attack'],18.0,10.0,5.0,64.0,93.0,50.0,3166.0,Bologna,4-1-3-2,False,False,False,left,0.0
1723218708,5476240,1H,28,40,00:28:40.855,1721.855883,touch,carry,46,68,3166,Bologna,4-1-3-2,3157,Milan,4-3-3,352096,N. Moro,SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.611,51.0,71.0,1723220190.0,51.046782,['attack'],18.0,11.0,5.0,64.0,93.0,50.0,3166.0,Bologna,4-1-3-2,False,False,False,left,0.0
1723218710,5476240,1H,28,42,00:28:42.199,1723.199254,pass,"forward_pass, pass_to_final_third, progressive_pass, short_or_medium_pass",51,71,3166,Bologna,4-1-3-2,3157,Milan,4-3-3,352096,N. Moro,SS,True,25.0,23.0,282799.0,S. Posch,RB,71.0,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723220190.0,51.046782,['attack'],18.0,12.0,5.0,64.0,93.0,50.0,3166.0,Bologna,4-1-3-2,False,False,False,left,0.0
1723218713,5476240,1H,28,47,00:28:47.575,1728.575573,pass,short_or_medium_pass,71,86,3166,Bologna,4-1-3-2,3157,Milan,4-3-3,282799,S. Posch,RB,True,67.0,7.0,541676.0,D. Ndoye,RAMF,74.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723220190.0,51.046782,['attack'],18.0,13.0,5.0,64.0,93.0,50.0,3166.0,Bologna,4-1-3-2,False,False,False,left,0.0
1723218714,5476240,1H,28,47,00:28:47.824,1728.824847,pass,"lateral_pass, short_or_medium_pass",74,95,3166,Bologna,4-1-3-2,3157,Milan,4-3-3,541676,D. Ndoye,RAMF,True,-118.0,16.0,352096.0,N. Moro,SS,67.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723220190.0,51.046782,['attack'],18.0,14.0,5.0,64.0,93.0,50.0,3166.0,Bologna,4-1-3-2,False,False,False,left,0.0
1723218715,5476240,1H,28,50,00:28:50.301,1731.301412,pass,"lateral_pass, short_or_medium_pass",67,74,3166,Bologna,4-1-3-2,3157,Milan,4-3-3,352096,N. Moro,SS,True,-99.0,14.0,496214.0,N. Domínguez,AMF,65.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723220190.0,51.046782,['attack'],18.0,15.0,5.0,64.0,93.0,50.0,3166.0,Bologna,4-1-3-2,False,False,False,left,0.0
1723218716,5476240,1H,28,52,00:28:52.943,1733.943019,pass,"lateral_pass, pass_to_final_third, short_or_medium_pass",65,54,3166,Bologna,4-1-3-2,3157,Milan,4-3-3,496214,N. Domínguez,AMF,True,-74.0,29.0,92900.0,C. Lykogiannis,LB,72.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723220190.0,51.046782,['attack'],18.0,16.0,5.0,64.0,93.0,50.0,3166.0,Bologna,4-1-3-2,False,False,False,left,0.0
1723218717,5476240,1H,28,55,00:28:55.342,1736.342062,pass,"cross, lateral_pass, loss, pass_to_penalty_area",72,13,3166,Bologna,4-1-3-2,3157,Milan,4-3-3,92900,C. Lykogiannis,LB,False,49.0,33.0,291591.0,F. Tomori,LCB,93.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723220190.0,51.046782,['attack'],18.0,17.0,5.0,64.0,93.0,50.0,3166.0,Bologna,4-1-3-2,False,False,False,left,0.0
1723218845,5476240,1H,28,57,00:28:57.002,1738.00269,interception,head_pass,7,50,3157,Milan,4-3-3,3166,Bologna,4-1-3-2,291591,F. Tomori,LCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723218845.0,14.371693,[],13.0,0.0,7.0,50.0,36.0,33.0,3157.0,Milan,4-3-3,,,,,
1723218849,5476240,1H,28,58,00:28:58.657,1739.657369,duel,"defensive_duel, ground_duel",18,41,3157,Milan,4-3-3,3166,Bologna,4-1-3-2,520698,T. Reijnders,LCMF3,,,,,,,,,,,,,,,,,282799.0,S. Posch,RB,defensive_duel,,,True,True,False,,1723218718.0,,,,,,,,,,,,,,,,,1723218845.0,14.371693,[],13.0,1.0,7.0,50.0,36.0,33.0,3157.0,Milan,4-3-3,,,,,
1723218718,5476240,1H,28,59,00:28:59.448,1740.448172,duel,"ground_duel, offensive_duel",82,59,3166,Bologna,4-1-3-2,3157,Milan,4-3-3,282799,S. Posch,RB,,,,,,,,,,,,,,,,,520698.0,T. Reijnders,LCMF3,offensive_duel,False,False,,,False,,1723218849.0,,,,,,,,,,,,,,,,,1723218845.0,14.371693,[],13.0,2.0,7.0,50.0,36.0,33.0,3157.0,Milan,4-3-3,,,,,
1723218853,5476240,1H,29,2,00:29:02.393,1743.393813,touch,"carry, under_pressure",7,24,3157,Milan,4-3-3,3166,Bologna,4-1-3-2,344132,T. Hernández,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.313,17.0,7.0,1723218845.0,14.371693,[],13.0,3.0,7.0,50.0,36.0,33.0,3157.0,Milan,4-3-3,,,,,
