Frame,Bbox,Score,Category_ID,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17
15,"[500.93, 292.07, 52.81, 76.93]",0.628,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(512.03, 293.57, 0.6)","(0.0, 0.0, 0.0)","(516.02, 301.38, 0.91)","(524.26, 299.14, 0.86)","(517.72, 315.75, 0.82)","(0.0, 0.0, 0.0)","(503.91, 315.86, 0.63)","(0.0, 0.0, 0.0)","(527.16, 326.33, 0.92)","(534.78, 324.18, 0.88)","(518.57, 347.0, 0.98)","(533.9, 347.22, 0.8)","(536.41, 359.91, 0.69)","(548.71, 363.97, 0.76)"
15,"[747.43, 299.63, 38.75, 87.65]",0.584,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(755.19, 301.3, 0.59)","(0.0, 0.0, 0.0)","(761.19, 310.67, 0.73)","(766.32, 309.72, 0.61)","(762.25, 326.85, 0.78)","(0.0, 0.0, 0.0)","(750.19, 332.54, 0.79)","(0.0, 0.0, 0.0)","(767.31, 339.62, 0.75)","(770.71, 338.44, 0.67)","(765.27, 361.53, 0.76)","(764.37, 361.67, 0.87)","(781.9, 375.72, 0.7)","(766.34, 382.61, 0.96)"
15,"[570.32, 261.67, 24.78, 60.29]",0.497,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(578.46, 263.13, 0.55)","(0.0, 0.0, 0.0)","(575.89, 274.11, 0.85)","(590.3, 273.22, 0.75)","(573.73, 286.59, 0.81)","(0.0, 0.0, 0.0)","(573.17, 300.27, 0.57)","(0.0, 0.0, 0.0)","(580.95, 298.18, 0.87)","(590.82, 297.48, 0.81)","(585.13, 318.43, 0.73)","(590.18, 316.42, 0.42)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
15,"[783.36, 268.39, 29.5, 75.67]",0.478,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(786.8, 271.84, 0.85)","(800.96, 272.13, 0.68)","(787.59, 285.88, 0.69)","(806.06, 284.69, 0.45)","(786.42, 297.69, 0.41)","(0.0, 0.0, 0.0)","(791.85, 298.84, 0.77)","(802.79, 298.2, 0.77)","(789.12, 318.1, 0.61)","(803.26, 319.03, 0.57)","(0.0, 0.0, 0.0)","(809.27, 340.47, 0.43)"
15,"[608.05, 249.26, 25.54, 79.87]",0.449,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(611.11, 250.66, 0.53)","(0.0, 0.0, 0.0)","(611.64, 261.11, 0.62)","(624.17, 258.26, 0.7)","(611.61, 274.72, 0.45)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(617.04, 288.24, 0.72)","(625.64, 286.17, 0.77)","(614.64, 308.1, 0.62)","(624.55, 307.73, 0.6)","(623.09, 324.38, 0.49)","(629.83, 325.37, 0.45)"
15,"[1025.81, 294.51, 20.32, 73.03]",0.449,1,"(0.0, 0.0, 0.0)","(1026.94, 295.65, 0.6)","(0.0, 0.0, 0.0)","(1031.94, 297.57, 0.72)","(0.0, 0.0, 0.0)","(1034.92, 306.63, 0.79)","(1031.41, 306.29, 0.74)","(0.0, 0.0, 0.0)","(1029.55, 318.02, 0.5)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(1041.59, 327.87, 0.64)","(1039.54, 327.62, 0.62)","(1030.83, 345.86, 0.62)","(0.0, 0.0, 0.0)","(1038.74, 363.52, 0.59)","(0.0, 0.0, 0.0)"
15,"[722.32, 267.84, 33.09, 37.55]",0.424,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(738.07, 269.34, 0.66)","(0.0, 0.0, 0.0)","(737.73, 277.99, 0.85)","(750.55, 277.54, 0.74)","(735.91, 289.86, 0.78)","(0.0, 0.0, 0.0)","(725.37, 297.59, 0.71)","(0.0, 0.0, 0.0)","(741.68, 300.81, 0.69)","(750.83, 299.82, 0.57)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
15,"[505.49, 228.91, 33.74, 34.49]",0.39,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(515.79, 230.09, 0.46)","(0.0, 0.0, 0.0)","(514.61, 238.25, 0.64)","(528.01, 236.97, 0.65)","(512.37, 248.05, 0.56)","(536.13, 245.94, 0.54)","(507.95, 258.36, 0.53)","(0.0, 0.0, 0.0)","(521.7, 259.25, 0.68)","(530.16, 258.96, 0.75)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
15,"[885.32, 274.64, 28.71, 82.64]",0.368,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(888.87, 276.05, 0.4)","(0.0, 0.0, 0.0)","(894.5, 285.1, 0.45)","(898.72, 283.08, 0.46)","(899.25, 300.16, 0.38)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(897.07, 312.22, 0.51)","(904.1, 311.27, 0.43)","(889.24, 332.81, 0.62)","(902.99, 332.65, 0.44)","(896.99, 353.01, 0.7)","(910.07, 350.79, 0.37)"
15,"[918.8, 295.53, 34.7, 54.17]",0.387,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(946.92, 298.51, 0.67)","(0.0, 0.0, 0.0)","(950.86, 310.78, 0.63)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(923.32, 312.1, 0.58)","(937.97, 312.7, 0.72)","(0.0, 0.0, 0.0)","(946.4, 327.99, 0.74)","(0.0, 0.0, 0.0)","(939.65, 345.63, 0.88)"
15,"[858.54, 264.03, 25.28, 37.54]",0.382,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(863.63, 265.73, 0.62)","(0.0, 0.0, 0.0)","(861.79, 275.86, 0.89)","(878.26, 273.62, 0.73)","(861.77, 287.3, 0.65)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(868.96, 297.33, 0.68)","(879.71, 296.34, 0.59)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
16,"[248.14, 272.13, 38.99, 85.02]",0.796,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(259.67, 274.37, 0.82)","(268.94, 273.91, 0.79)","(257.04, 284.98, 1.0)","(274.93, 284.0, 0.96)","(254.17, 299.79, 0.94)","(281.38, 297.09, 0.96)","(251.48, 313.96, 0.8)","(283.84, 308.89, 0.88)","(262.34, 308.99, 0.97)","(273.95, 308.68, 0.95)","(258.91, 330.09, 0.88)","(275.02, 330.55, 0.91)","(269.16, 348.72, 0.81)","(277.0, 352.36, 0.77)"
16,"[433.3, 368.29, 42.3, 96.67]",0.788,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(445.05, 370.94, 0.86)","(454.22, 370.04, 0.72)","(442.02, 383.61, 0.98)","(460.7, 381.16, 0.93)","(438.85, 399.83, 0.95)","(468.68, 394.21, 0.88)","(436.89, 414.19, 0.83)","(472.27, 406.13, 0.77)","(448.03, 412.57, 1.0)","(459.94, 411.34, 0.94)","(450.65, 435.04, 0.92)","(460.49, 433.06, 0.9)","(455.23, 460.34, 0.81)","(468.58, 457.65, 0.8)"
16,"[1023.19, 296.94, 58.85, 72.98]",0.745,1,"(1035.69, 299.66, 0.77)","(1037.15, 298.15, 0.83)","(0.0, 0.0, 0.0)","(1041.62, 299.98, 0.88)","(0.0, 0.0, 0.0)","(1047.96, 309.72, 1.0)","(1041.47, 309.96, 0.96)","(1055.9, 319.61, 0.71)","(1037.17, 322.83, 0.81)","(0.0, 0.0, 0.0)","(1026.18, 329.37, 0.68)","(1054.62, 332.07, 0.91)","(1053.43, 331.95, 0.88)","(1042.37, 347.48, 0.83)","(1061.14, 351.96, 0.73)","(1045.7, 365.62, 0.74)","(1076.93, 362.69, 0.7)"
16,"[156.4, 308.99, 42.74, 80.26]",0.74,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(168.7, 310.9, 0.82)","(177.45, 310.48, 0.56)","(166.55, 319.52, 1.0)","(183.23, 319.26, 0.98)","(162.97, 332.33, 0.87)","(190.7, 331.69, 0.95)","(159.77, 342.33, 0.8)","(195.44, 343.97, 0.89)","(171.9, 343.83, 0.95)","(182.98, 343.55, 0.97)","(171.88, 364.34, 0.89)","(173.26, 363.55, 0.79)","(0.0, 0.0, 0.0)","(167.0, 385.34, 0.67)"
16,"[264.03, 381.26, 42.23, 91.86]",0.664,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(270.79, 383.05, 0.65)","(0.0, 0.0, 0.0)","(270.87, 392.13, 1.0)","(285.66, 390.71, 0.93)","(271.04, 409.42, 0.92)","(0.0, 0.0, 0.0)","(267.2, 426.49, 0.77)","(0.0, 0.0, 0.0)","(277.95, 421.08, 0.94)","(291.52, 420.07, 0.86)","(268.52, 442.99, 0.9)","(294.38, 445.44, 0.84)","(269.36, 467.95, 0.89)","(301.12, 467.66, 0.85)"
16,"[508.14, 292.46, 57.85, 77.17]",0.644,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(520.16, 293.92, 0.67)","(0.0, 0.0, 0.0)","(523.4, 300.69, 0.92)","(531.89, 299.0, 0.82)","(524.44, 314.05, 0.81)","(542.42, 310.39, 0.51)","(511.05, 315.17, 0.76)","(0.0, 0.0, 0.0)","(535.15, 326.17, 0.94)","(541.7, 324.53, 0.89)","(524.92, 345.62, 0.84)","(546.09, 347.39, 0.73)","(539.2, 364.52, 0.71)","(560.78, 363.03, 0.71)"
16,"[795.42, 262.98, 29.29, 81.19]",0.55,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(802.39, 264.4, 0.53)","(0.0, 0.0, 0.0)","(800.52, 274.43, 0.78)","(815.24, 274.31, 0.75)","(801.26, 287.65, 0.71)","(820.3, 287.46, 0.54)","(798.08, 300.14, 0.5)","(0.0, 0.0, 0.0)","(805.05, 299.94, 0.8)","(816.47, 299.74, 0.84)","(801.67, 319.95, 0.65)","(816.84, 321.05, 0.68)","(803.9, 338.13, 0.46)","(820.91, 340.37, 0.59)"
16,"[761.44, 306.91, 34.46, 81.46]",0.553,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(773.72, 311.5, 0.62)","(778.91, 310.23, 0.63)","(775.44, 327.27, 0.56)","(0.0, 0.0, 0.0)","(764.09, 332.84, 0.61)","(0.0, 0.0, 0.0)","(779.23, 338.49, 0.81)","(781.96, 337.93, 0.76)","(776.17, 361.78, 0.99)","(777.29, 362.13, 0.78)","(791.38, 378.44, 0.88)","(779.81, 383.93, 0.73)"
16,"[582.6, 266.66, 24.45, 57.04]",0.482,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(589.26, 268.29, 0.64)","(0.0, 0.0, 0.0)","(586.22, 277.23, 0.75)","(600.56, 275.33, 0.57)","(585.74, 290.25, 0.88)","(0.0, 0.0, 0.0)","(586.31, 302.21, 0.69)","(0.0, 0.0, 0.0)","(593.59, 298.96, 0.79)","(602.73, 297.86, 0.75)","(594.3, 320.25, 0.63)","(602.85, 317.98, 0.54)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
16,"[937.78, 293.58, 33.06, 57.3]",0.451,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(947.95, 296.56, 0.63)","(964.79, 299.34, 0.72)","(0.0, 0.0, 0.0)","(967.37, 311.03, 0.72)","(0.0, 0.0, 0.0)","(968.33, 321.92, 0.63)","(942.09, 312.59, 0.65)","(954.37, 314.66, 0.7)","(0.0, 0.0, 0.0)","(960.69, 330.29, 0.73)","(0.0, 0.0, 0.0)","(953.58, 347.04, 0.89)"
16,"[735.84, 268.86, 32.47, 38.37]",0.435,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(751.02, 271.09, 0.55)","(759.05, 270.47, 0.52)","(749.53, 279.72, 0.86)","(762.93, 279.34, 0.76)","(747.11, 291.93, 0.74)","(0.0, 0.0, 0.0)","(738.71, 299.7, 0.7)","(0.0, 0.0, 0.0)","(754.55, 302.77, 0.61)","(763.91, 301.79, 0.53)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
16,"[620.49, 253.79, 23.15, 76.32]",0.389,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(624.77, 259.89, 0.61)","(635.99, 257.54, 0.76)","(623.68, 273.91, 0.45)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(630.44, 286.03, 0.66)","(638.5, 285.0, 0.7)","(628.61, 308.26, 0.59)","(631.69, 307.84, 0.45)","(633.71, 326.41, 0.48)","(0.0, 0.0, 0.0)"
16,"[900.45, 280.45, 16.24, 41.49]",0.319,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(901.88, 281.88, 0.58)","(0.0, 0.0, 0.0)","(906.84, 291.18, 0.77)","(0.0, 0.0, 0.0)","(912.33, 305.21, 0.58)","(0.0, 0.0, 0.0)","(903.75, 316.37, 0.32)","(0.0, 0.0, 0.0)","(910.68, 317.47, 0.62)","(912.18, 316.31, 0.51)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
17,"[445.07, 368.45, 43.83, 96.25]",0.791,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(456.38, 370.94, 0.8)","(465.11, 370.13, 0.73)","(454.75, 383.62, 0.98)","(472.46, 380.94, 1.0)","(451.13, 400.15, 0.9)","(480.34, 394.81, 0.96)","(448.42, 413.61, 0.82)","(485.16, 407.82, 0.86)","(461.24, 411.86, 0.93)","(472.91, 410.74, 0.98)","(463.78, 435.66, 0.89)","(468.8, 433.99, 0.9)","(468.38, 460.14, 0.8)","(475.58, 457.57, 0.72)"
17,"[1034.02, 299.49, 62.96, 73.57]",0.778,1,"(1045.94, 302.09, 0.72)","(1047.51, 300.67, 0.74)","(0.0, 0.0, 0.0)","(1052.0, 302.56, 0.93)","(0.0, 0.0, 0.0)","(1055.85, 312.26, 1.0)","(1053.1, 311.92, 0.94)","(1062.68, 325.12, 0.64)","(1048.13, 324.67, 0.83)","(0.0, 0.0, 0.0)","(1036.89, 329.84, 0.81)","(1066.23, 334.15, 0.95)","(1067.74, 333.67, 0.92)","(1050.7, 348.79, 0.89)","(1073.58, 351.85, 0.93)","(1055.01, 368.14, 0.91)","(1090.94, 363.64, 0.9)"
17,"[261.11, 273.4, 39.2, 85.7]",0.777,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(272.3, 275.7, 0.8)","(281.15, 275.03, 0.76)","(269.42, 285.84, 0.94)","(287.0, 284.62, 1.0)","(266.56, 301.86, 0.82)","(294.41, 297.44, 0.87)","(264.32, 315.5, 0.77)","(296.91, 309.06, 0.8)","(274.81, 311.08, 0.94)","(287.19, 310.66, 0.96)","(268.44, 331.29, 0.88)","(288.86, 331.2, 0.94)","(276.43, 352.31, 0.78)","(291.67, 354.12, 0.81)"
17,"[168.21, 309.58, 41.31, 81.42]",0.743,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(180.42, 311.85, 0.78)","(188.26, 311.19, 0.84)","(177.92, 321.32, 0.98)","(193.76, 320.11, 1.0)","(174.47, 334.52, 0.92)","(200.96, 333.32, 0.94)","(171.32, 344.91, 0.8)","(205.81, 346.23, 0.92)","(184.77, 345.94, 0.96)","(194.44, 345.61, 0.92)","(179.19, 367.01, 0.87)","(183.63, 366.29, 0.7)","(0.0, 0.0, 0.0)","(180.59, 387.25, 0.62)"
17,"[270.34, 382.06, 50.76, 91.52]",0.694,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(279.78, 383.92, 0.65)","(0.0, 0.0, 0.0)","(281.27, 393.95, 1.0)","(295.76, 391.9, 0.98)","(282.11, 413.37, 0.93)","(0.0, 0.0, 0.0)","(278.43, 430.17, 0.87)","(0.0, 0.0, 0.0)","(289.06, 423.9, 0.97)","(301.27, 423.0, 0.96)","(279.38, 444.14, 0.95)","(307.83, 446.69, 0.92)","(276.2, 466.91, 0.92)","(315.34, 467.82, 0.9)"
17,"[516.53, 295.29, 61.96, 77.52]",0.602,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(530.65, 301.72, 0.92)","(540.54, 299.66, 0.85)","(530.65, 315.86, 0.84)","(0.0, 0.0, 0.0)","(519.95, 316.1, 0.78)","(0.0, 0.0, 0.0)","(540.96, 327.77, 1.0)","(549.22, 326.83, 0.88)","(531.47, 347.1, 0.88)","(555.5, 348.08, 0.67)","(541.03, 367.54, 0.83)","(572.79, 364.9, 0.61)"
17,"[809.0, 266.43, 29.22, 81.6]",0.568,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(814.39, 267.96, 0.7)","(0.0, 0.0, 0.0)","(813.54, 277.01, 0.87)","(829.88, 276.9, 0.76)","(814.83, 290.18, 0.78)","(834.93, 289.95, 0.52)","(812.11, 302.72, 0.54)","(0.0, 0.0, 0.0)","(818.42, 302.4, 0.82)","(830.08, 301.82, 0.8)","(813.68, 323.59, 0.7)","(829.99, 322.97, 0.63)","(812.98, 344.04, 0.5)","(834.2, 343.12, 0.46)"
17,"[773.98, 302.24, 28.44, 84.53]",0.527,1,"(0.0, 0.0, 0.0)","(778.21, 303.22, 0.32)","(0.0, 0.0, 0.0)","(782.06, 304.24, 0.58)","(0.0, 0.0, 0.0)","(787.97, 314.13, 0.76)","(780.13, 312.98, 0.61)","(789.87, 330.7, 0.85)","(0.0, 0.0, 0.0)","(776.56, 335.16, 0.75)","(0.0, 0.0, 0.0)","(790.23, 341.7, 0.73)","(785.11, 340.98, 0.55)","(787.91, 364.07, 0.72)","(788.0, 364.33, 0.43)","(798.42, 382.05, 0.69)","(797.0, 382.71, 0.43)"
17,"[595.48, 268.5, 30.74, 68.25]",0.532,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(599.56, 269.96, 0.5)","(0.0, 0.0, 0.0)","(598.88, 278.12, 0.77)","(612.32, 275.91, 0.63)","(599.55, 290.82, 0.77)","(0.0, 0.0, 0.0)","(599.14, 302.45, 0.62)","(0.0, 0.0, 0.0)","(605.66, 299.84, 0.89)","(615.1, 299.48, 0.77)","(603.38, 320.8, 0.7)","(615.07, 319.14, 0.72)","(616.04, 331.5, 0.52)","(622.66, 333.18, 0.49)"
17,"[954.11, 294.88, 33.38, 57.29]",0.5,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(966.4, 297.85, 0.72)","(983.24, 300.98, 0.91)","(0.0, 0.0, 0.0)","(984.63, 313.67, 0.82)","(0.0, 0.0, 0.0)","(984.06, 324.55, 0.53)","(958.82, 313.71, 0.72)","(971.17, 316.09, 0.81)","(957.4, 329.58, 0.49)","(973.81, 332.01, 0.75)","(0.0, 0.0, 0.0)","(969.38, 348.57, 0.67)"
17,"[629.16, 249.47, 33.51, 80.57]",0.462,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(632.91, 251.05, 0.53)","(0.0, 0.0, 0.0)","(632.79, 260.17, 0.66)","(644.55, 257.83, 0.7)","(633.97, 273.97, 0.52)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(638.7, 286.22, 0.71)","(648.18, 284.65, 0.82)","(639.55, 307.82, 0.61)","(650.53, 305.54, 0.64)","(642.87, 325.96, 0.53)","(658.51, 320.96, 0.45)"
18,"[1048.12, 300.25, 60.12, 74.87]",0.786,1,"(1055.21, 303.44, 0.67)","(1057.17, 301.61, 0.82)","(0.0, 0.0, 0.0)","(1061.65, 302.84, 0.9)","(0.0, 0.0, 0.0)","(1067.18, 312.02, 1.0)","(1061.31, 312.75, 0.92)","(1079.01, 321.91, 0.83)","(1058.11, 324.63, 0.72)","(1083.14, 334.95, 0.83)","(1051.09, 333.0, 0.69)","(1076.85, 336.14, 0.96)","(1076.62, 336.41, 0.88)","(1063.3, 351.37, 0.85)","(1085.45, 354.5, 0.7)","(1066.66, 370.06, 0.81)","(1102.82, 365.86, 0.73)"
18,"[455.78, 369.04, 46.7, 95.36]",0.79,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(467.57, 371.94, 0.76)","(476.07, 370.86, 0.78)","(466.0, 384.75, 0.97)","(483.95, 381.56, 1.0)","(461.61, 401.25, 0.92)","(492.55, 395.8, 0.93)","(459.31, 413.7, 0.85)","(498.39, 409.02, 0.89)","(474.43, 412.85, 0.96)","(484.88, 410.56, 0.94)","(477.05, 436.34, 0.91)","(479.1, 435.01, 0.89)","(483.96, 459.37, 0.82)","(480.61, 459.71, 0.68)"
18,"[273.78, 275.07, 36.46, 86.43]",0.787,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(283.68, 277.32, 0.76)","(293.0, 276.89, 0.75)","(281.55, 287.6, 1.0)","(298.72, 286.33, 0.96)","(280.31, 301.87, 0.95)","(305.9, 298.82, 0.94)","(276.88, 315.3, 0.78)","(307.01, 310.23, 0.76)","(286.21, 312.22, 0.95)","(298.87, 311.81, 0.94)","(280.14, 331.72, 0.91)","(302.81, 332.79, 0.92)","(286.27, 353.19, 0.79)","(304.86, 356.2, 0.88)"
18,"[180.54, 309.61, 37.9, 73.59]",0.727,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(191.88, 311.82, 0.77)","(199.98, 311.32, 0.81)","(190.21, 321.23, 0.98)","(205.86, 320.55, 1.0)","(186.74, 333.97, 0.87)","(213.53, 333.55, 0.96)","(183.55, 344.41, 0.69)","(214.98, 345.59, 0.9)","(195.47, 347.17, 0.93)","(205.93, 346.74, 0.91)","(189.34, 366.74, 0.81)","(194.95, 365.92, 0.65)","(199.47, 379.49, 0.56)","(0.0, 0.0, 0.0)"
18,"[279.35, 381.39, 55.79, 93.57]",0.7,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(290.32, 384.8, 0.65)","(300.03, 383.26, 0.55)","(291.64, 396.57, 0.9)","(305.96, 392.06, 0.94)","(293.1, 415.92, 0.89)","(0.0, 0.0, 0.0)","(289.99, 435.41, 0.72)","(0.0, 0.0, 0.0)","(299.63, 427.16, 0.9)","(312.19, 426.27, 0.94)","(291.52, 448.44, 0.89)","(319.68, 448.17, 0.98)","(285.18, 469.12, 0.88)","(328.97, 468.59, 1.0)"
18,"[527.01, 292.38, 59.93, 83.3]",0.641,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(536.33, 294.16, 0.58)","(0.0, 0.0, 0.0)","(538.26, 302.7, 1.0)","(546.76, 300.12, 0.81)","(540.28, 317.69, 0.91)","(0.0, 0.0, 0.0)","(530.16, 320.41, 0.85)","(0.0, 0.0, 0.0)","(552.39, 328.83, 0.93)","(549.56, 329.19, 0.8)","(562.78, 350.0, 0.85)","(538.15, 348.94, 0.81)","(580.8, 363.76, 0.74)","(543.75, 370.53, 0.81)"
18,"[821.38, 268.62, 31.04, 79.66]",0.556,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(827.3, 270.12, 0.62)","(0.0, 0.0, 0.0)","(827.18, 277.83, 0.83)","(841.85, 277.44, 0.75)","(828.64, 290.9, 0.88)","(846.93, 291.25, 0.55)","(824.38, 304.05, 0.59)","(0.0, 0.0, 0.0)","(833.04, 303.42, 0.75)","(843.95, 302.88, 0.73)","(827.88, 323.85, 0.74)","(844.08, 323.33, 0.57)","(829.46, 343.36, 0.48)","(848.7, 344.56, 0.39)"
18,"[605.44, 267.82, 32.42, 71.72]",0.509,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(607.57, 269.42, 0.53)","(0.0, 0.0, 0.0)","(608.93, 277.98, 0.74)","(623.32, 276.25, 0.68)","(609.96, 290.83, 0.7)","(0.0, 0.0, 0.0)","(611.07, 302.09, 0.51)","(0.0, 0.0, 0.0)","(615.54, 301.94, 0.86)","(625.21, 300.63, 0.73)","(612.23, 321.82, 0.62)","(625.87, 319.75, 0.65)","(624.65, 331.71, 0.52)","(634.18, 335.86, 0.49)"
18,"[914.08, 286.45, 46.82, 78.65]",0.49,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(918.53, 288.06, 0.41)","(0.0, 0.0, 0.0)","(924.85, 298.18, 0.5)","(929.3, 296.03, 0.59)","(933.62, 312.28, 0.4)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(930.72, 325.42, 0.68)","(938.5, 324.35, 0.73)","(918.33, 340.13, 0.76)","(942.96, 342.57, 0.75)","(923.18, 360.85, 0.88)","(956.13, 359.51, 0.75)"
18,"[642.86, 251.01, 20.26, 79.83]",0.48,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(645.7, 252.4, 0.56)","(0.0, 0.0, 0.0)","(646.16, 261.07, 0.68)","(657.37, 259.86, 0.74)","(648.17, 273.93, 0.63)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(649.8, 284.9, 0.8)","(658.55, 283.61, 0.86)","(650.17, 308.73, 0.74)","(659.25, 306.36, 0.6)","(653.06, 326.7, 0.6)","(0.0, 0.0, 0.0)"
