0,0,49,346,95,442,-1,-1,-1,-1
0,1,1085,420,1124,521,-1,-1,-1,-1
0,2,94,258,124,346,-1,-1,-1,-1
0,3,450,203,482,273,-1,-1,-1,-1
0,4,417,237,447,309,-1,-1,-1,-1
0,5,1065,252,1090,334,-1,-1,-1,-1
0,6,135,216,172,300,-1,-1,-1,-1
0,7,1243,293,1267,386,-1,-1,-1,-1
0,8,1121,259,1164,336,-1,-1,-1,-1
0,9,310,219,337,293,-1,-1,-1,-1
0,10,194,155,221,223,-1,-1,-1,-1
0,11,779,264,830,340,-1,-1,-1,-1
0,12,542,176,568,250,-1,-1,-1,-1
0,13,586,213,612,286,-1,-1,-1,-1
0,14,525,266,568,355,-1,-1,-1,-1
0,15,1025,200,1060,278,-1,-1,-1,-1
0,16,709,223,738,292,-1,-1,-1,-1
0,17,644,454,676,551,-1,-1,-1,-1
0,18,639,403,672,477,-1,-1,-1,-1
0,19,765,241,792,314,-1,-1,-1,-1
0,20,555,275,587,363,-1,-1,-1,-1
1,8,1116,223,1149,304,-1,-1,-1,-1
1,21,352,242,395,319,-1,-1,-1,-1
1,16,723,148,750,211,-1,-1,-1,-1
1,15,1005,276,1039,370,-1,-1,-1,-1
1,22,859,191,895,256,-1,-1,-1,-1
1,23,242,413,282,505,-1,-1,-1,-1
1,9,287,273,332,352,-1,-1,-1,-1
1,24,857,469,903,563,-1,-1,-1,-1
1,25,923,173,966,238,-1,-1,-1,-1
1,26,694,450,733,532,-1,-1,-1,-1
1,1,1055,135,1088,193,-1,-1,-1,-1
1,27,176,365,228,451,-1,-1,-1,-1
1,12,549,92,577,140,-1,-1,-1,-1
1,28,961,195,990,255,-1,-1,-1,-1
1,29,985,200,1008,248,-1,-1,-1,-1
2,30,640,414,657,472,-1,-1,-1,-1
2,31,975,345,996,401,-1,-1,-1,-1
2,32,173,283,193,335,-1,-1,-1,-1
2,33,888,282,909,332,-1,-1,-1,-1
2,24,869,417,890,480,-1,-1,-1,-1
2,28,988,250,1004,298,-1,-1,-1,-1
2,34,672,267,689,313,-1,-1,-1,-1
2,35,777,382,799,445,-1,-1,-1,-1
2,36,1093,397,1115,460,-1,-1,-1,-1
2,37,1067,431,1090,490,-1,-1,-1,-1
2,38,920,319,938,370,-1,-1,-1,-1
2,22,840,302,858,338,-1,-1,-1,-1
2,15,1045,403,1066,463,-1,-1,-1,-1
2,39,523,383,552,425,-1,-1,-1,-1
2,40,1009,642,1036,697,-1,-1,-1,-1
2,41,597,328,616,381,-1,-1,-1,-1
2,42,1118,366,1139,423,-1,-1,-1,-1
2,16,771,319,793,369,-1,-1,-1,-1
2,43,809,193,823,231,-1,-1,-1,-1
2,1,1063,382,1083,441,-1,-1,-1,-1
2,44,588,306,601,348,-1,-1,-1,-1
2,45,765,348,784,402,-1,-1,-1,-1
3,43,784,212,821,282,-1,-1,-1,-1
3,1,1088,315,1147,404,-1,-1,-1,-1
3,44,556,289,596,371,-1,-1,-1,-1
3,28,981,135,1007,200,-1,-1,-1,-1
3,46,939,224,964,300,-1,-1,-1,-1
3,30,646,362,683,453,-1,-1,-1,-1
3,47,262,219,291,283,-1,-1,-1,-1
3,48,840,189,874,256,-1,-1,-1,-1
3,49,719,243,754,325,-1,-1,-1,-1
3,50,970,238,999,307,-1,-1,-1,-1
3,15,1089,85,1113,135,-1,-1,-1,-1
3,51,886,172,913,238,-1,-1,-1,-1
3,52,1185,205,1221,275,-1,-1,-1,-1
3,53,911,191,939,256,-1,-1,-1,-1
3,54,992,231,1020,295,-1,-1,-1,-1
3,55,1209,227,1235,294,-1,-1,-1,-1
4,56,135,393,190,499,-1,-1,-1,-1
4,47,221,188,253,263,-1,-1,-1,-1
4,57,927,379,965,470,-1,-1,-1,-1
4,43,797,190,822,259,-1,-1,-1,-1
4,58,721,140,751,206,-1,-1,-1,-1
4,52,1190,140,1217,215,-1,-1,-1,-1
4,59,1218,575,1265,694,-1,-1,-1,-1
4,60,1164,271,1191,356,-1,-1,-1,-1
4,61,1028,261,1053,350,-1,-1,-1,-1
4,62,599,102,623,167,-1,-1,-1,-1
4,15,1056,100,1089,166,-1,-1,-1,-1
4,49,716,220,746,301,-1,-1,-1,-1
4,63,927,80,955,150,-1,-1,-1,-1
4,64,1095,160,1121,233,-1,-1,-1,-1
4,65,292,64,315,117,-1,-1,-1,-1
4,66,1261,194,1280,241,-1,-1,-1,-1
5,67,1052,493,1098,597,-1,-1,-1,-1
5,68,809,600,852,706,-1,-1,-1,-1
5,69,1210,262,1245,340,-1,-1,-1,-1
5,56,163,421,192,505,-1,-1,-1,-1
5,70,63,241,99,318,-1,-1,-1,-1
5,71,1015,130,1041,192,-1,-1,-1,-1
5,52,1163,190,1194,254,-1,-1,-1,-1
5,72,259,617,298,718,-1,-1,-1,-1
5,73,413,490,461,561,-1,-1,-1,-1
5,74,495,356,529,422,-1,-1,-1,-1
5,75,387,290,425,352,-1,-1,-1,-1
5,66,1249,363,1280,437,-1,-1,-1,-1
5,76,953,223,979,284,-1,-1,-1,-1
5,77,660,93,680,143,-1,-1,-1,-1
5,78,340,493,399,577,-1,-1,-1,-1
5,57,915,563,972,649,-1,-1,-1,-1
5,79,637,657,677,715,-1,-1,-1,-1
5,43,822,197,850,262,-1,-1,-1,-1
5,80,520,171,544,230,-1,-1,-1,-1
5,81,969,185,996,243,-1,-1,-1,-1
5,82,159,64,183,114,-1,-1,-1,-1
5,83,346,691,375,719,-1,-1,-1,-1
5,84,839,204,868,274,-1,-1,-1,-1
6,85,750,305,780,384,-1,-1,-1,-1
6,86,897,254,922,332,-1,-1,-1,-1
6,87,1090,397,1139,468,-1,-1,-1,-1
6,83,356,616,389,716,-1,-1,-1,-1
6,88,337,264,374,329,-1,-1,-1,-1
6,89,590,371,629,444,-1,-1,-1,-1
6,90,333,186,359,250,-1,-1,-1,-1
6,91,677,280,700,334,-1,-1,-1,-1
6,92,811,253,845,324,-1,-1,-1,-1
6,79,628,212,658,279,-1,-1,-1,-1
6,74,515,351,553,417,-1,-1,-1,-1
6,75,412,172,445,234,-1,-1,-1,-1
6,67,1028,498,1074,579,-1,-1,-1,-1
6,80,533,203,566,266,-1,-1,-1,-1
6,93,174,266,220,332,-1,-1,-1,-1
6,94,588,149,615,209,-1,-1,-1,-1
6,95,479,183,511,244,-1,-1,-1,-1
6,96,264,104,284,155,-1,-1,-1,-1
6,97,787,222,817,289,-1,-1,-1,-1
6,66,1245,672,1279,718,-1,-1,-1,-1
6,98,638,179,660,226,-1,-1,-1,-1
6,99,73,576,112,636,-1,-1,-1,-1
7,85,788,252,816,333,-1,-1,-1,-1
7,100,853,507,896,628,-1,-1,-1,-1
7,86,892,255,934,343,-1,-1,-1,-1
7,80,533,251,569,334,-1,-1,-1,-1
7,101,1110,244,1144,329,-1,-1,-1,-1
7,87,1071,323,1103,415,-1,-1,-1,-1
7,88,363,248,393,328,-1,-1,-1,-1
7,91,650,310,693,393,-1,-1,-1,-1
7,75,402,220,431,293,-1,-1,-1,-1
7,79,609,243,637,321,-1,-1,-1,-1
7,89,608,312,653,385,-1,-1,-1,-1
7,102,1086,274,1116,345,-1,-1,-1,-1
7,103,412,276,440,358,-1,-1,-1,-1
8,85,773,268,804,348,-1,-1,-1,-1
8,104,35,121,66,184,-1,-1,-1,-1
8,100,832,154,863,216,-1,-1,-1,-1
8,91,681,372,717,460,-1,-1,-1,-1
8,105,959,324,996,412,-1,-1,-1,-1
